section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
24873,ECON,115D,08,Discussion Section,Th 5.00-5.50 HLH17 03,Th 5:00pm-5:50pm,HLH17 03,Th 5:00pm-5:50pm in HLH17 03,"{'Thursday': ('17:00', '17:50', 'HLH17 03')}"
24874,ECON,115D,09,Discussion Section,Th 4.00-4.50 WLH 011,Th 4:00pm-4:50pm,WLH 011,Th 4:00pm-4:50pm in WLH 011,"{'Thursday': ('16:00', '16:50', 'WLH 011')}"
24875,ECON,115D,10,Discussion Section,Th 5.00-5.50 WLH 011,Th 5:00pm-5:50pm,WLH 011,Th 5:00pm-5:50pm in WLH 011,"{'Thursday': ('17:00', '17:50', 'WLH 011')}"
24876,ECON,115D,11,Discussion Section,Th 4.00-4.50 BCT CO31,Th 4:00pm-4:50pm,BCT CO31,Th 4:00pm-4:50pm in BCT CO31,"{'Thursday': ('16:00', '16:50', 'BCT CO31')}"
24877,ECON,115D,12,Discussion Section,Th 5.00-5.50 BCT CO31,Th 5:00pm-5:50pm,BCT CO31,Th 5:00pm-5:50pm in BCT CO31,"{'Thursday': ('17:00', '17:50', 'BCT CO31')}"
24878,ECON,115D,13,Discussion Section,F 9.25-10.15 HLH17 113,F 9:25am-10:15am,HLH17 113,F 9:25am-10:15am in HLH17 113,"{'Friday': ('9:25', '10:15', 'HLH17 113')}"
24879,ECON,115D,14,Discussion Section,F 10.30-11.20 HLH17 113,F 10:30am-11:20am,HLH17 113,F 10:30am-11:20am in HLH17 113,"{'Friday': ('10:30', '11:20', 'HLH17 113')}"
24882,ECON,116D,01,Discussion Section,W 7.00-7.50p YK220 001,W 7:00pm-7:50pm,YK220 001,W 7:00pm-7:50pm in YK220 001,"{'Wednesday': ('19:00', '19:50', 'YK220 001')}"
24883,ECON,116D,02,Discussion Section,W 8.00-8.50p YK220 001,W 8:00pm-8:50pm,YK220 001,W 8:00pm-8:50pm in YK220 001,"{'Wednesday': ('20:00', '20:50', 'YK220 001')}"
24884,ECON,116D,03,Discussion Section,W 7.00-7.50p PH 310,W 7:00pm-7:50pm,PH 310,W 7:00pm-7:50pm in PH 310,"{'Wednesday': ('19:00', '19:50', 'PH 310')}"
24885,ECON,116D,04,Discussion Section,W 8.00-8.50p PH 310,W 8:00pm-8:50pm,PH 310,W 8:00pm-8:50pm in PH 310,"{'Wednesday': ('20:00', '20:50', 'PH 310')}"
24886,ECON,116D,05,Discussion Section,Th 4.00-4.50 HLH17 113,Th 4:00pm-4:50pm,HLH17 113,Th 4:00pm-4:50pm in HLH17 113,"{'Thursday': ('16:00', '16:50', 'HLH17 113')}"
24887,ECON,116D,06,Discussion Section,Th 5.00-5.50 HLH17 113,Th 5:00pm-5:50pm,HLH17 113,Th 5:00pm-5:50pm in HLH17 113,"{'Thursday': ('17:00', '17:50', 'HLH17 113')}"
24888,ECON,116D,07,Discussion Section,Th 4.00-4.50 LC 206,Th 4:00pm-4:50pm,LC 206,Th 4:00pm-4:50pm in LC 206,"{'Thursday': ('16:00', '16:50', 'LC 206')}"
24889,ECON,116D,08,Discussion Section,Th 5.00-5.50 LC 206,Th 5:00pm-5:50pm,LC 206,Th 5:00pm-5:50pm in LC 206,"{'Thursday': ('17:00', '17:50', 'LC 206')}"
24890,ECON,116D,09,Discussion Section,Th 7.00-7.50p WLH 114,Th 7:00pm-7:50pm,WLH 114,Th 7:00pm-7:50pm in WLH 114,"{'Thursday': ('19:00', '19:50', 'WLH 114')}"
24891,ECON,116D,10,Discussion Section,Th 8.00-8.50p WLH 114,Th 8:00pm-8:50pm,WLH 114,Th 8:00pm-8:50pm in WLH 114,"{'Thursday': ('20:00', '20:50', 'WLH 114')}"
24880,ECON,116D,11,Discussion Section,F 10.30-11.20 WTS A60,F 10:30am-11:20am,WTS A60,F 10:30am-11:20am in WTS A60,"{'Friday': ('10:30', '11:20', 'WTS A60')}"
24881,ECON,116D,12,Discussion Section,F 11.35-12.25 WTS A60,F 11:35am-12:25am,WTS A60,F 11:35am-12:25am in WTS A60,"{'Friday': ('11:35', '12:25', 'WTS A60')}"
25350,ECON,116D,13,Discussion Section,W 7.00-7.50p HGS 220B,W 7:00pm-7:50pm,HGS 220B,W 7:00pm-7:50pm in HGS 220B,"{'Wednesday': ('19:00', '19:50', 'HGS 220B')}"
25351,ECON,116D,14,Discussion Section,W 8.00-8.50p HGS 220B,W 8:00pm-8:50pm,HGS 220B,W 8:00pm-8:50pm in HGS 220B,"{'Wednesday': ('20:00', '20:50', 'HGS 220B')}"
25352,ECON,116D,15,Discussion Section,Th 7.00-7.50p LC 210,Th 7:00pm-7:50pm,LC 210,Th 7:00pm-7:50pm in LC 210,"{'Thursday': ('19:00', '19:50', 'LC 210')}"
25353,ECON,116D,16,Discussion Section,Th 8.00-8.50p LC 210,Th 8:00pm-8:50pm,LC 210,Th 8:00pm-8:50pm in LC 210,"{'Thursday': ('20:00', '20:50', 'LC 210')}"
25519,ECON,116D,17,Discussion Section,F 10.30-11.20 BCT CO31,F 10:30am-11:20am,BCT CO31,F 10:30am-11:20am in BCT CO31,"{'Friday': ('10:30', '11:20', 'BCT CO31')}"
25520,ECON,116D,18,Discussion Section,F 11.35-12.25 BCT CO31,F 11:35am-12:25am,BCT CO31,F 11:35am-12:25am in BCT CO31,"{'Friday': ('11:35', '12:25', 'BCT CO31')}"
24892,ECON,121D,01,Discussion Section,W 4.00-4.50 WLH 113,W 4:00pm-4:50pm,WLH 113,W 4:00pm-4:50pm in WLH 113,"{'Wednesday': ('16:00', '16:50', 'WLH 113')}"
24893,ECON,121D,02,Discussion Section,W 5.00-5.50 WLH 113,W 5:00pm-5:50pm,WLH 113,W 5:00pm-5:50pm in WLH 113,"{'Wednesday': ('17:00', '17:50', 'WLH 113')}"
24894,ECON,121D,03,Discussion Section,Th 4.00-4.50 WLH 202,Th 4:00pm-4:50pm,WLH 202,Th 4:00pm-4:50pm in WLH 202,"{'Thursday': ('16:00', '16:50', 'WLH 202')}"
24895,ECON,121D,04,Discussion Section,Th 5.00-5.50 WLH 202,Th 5:00pm-5:50pm,WLH 202,Th 5:00pm-5:50pm in WLH 202,"{'Thursday': ('17:00', '17:50', 'WLH 202')}"
24896,ECON,121D,05,Discussion Section,Th 7.00-7.50p LC 208,Th 7:00pm-7:50pm,LC 208,Th 7:00pm-7:50pm in LC 208,"{'Thursday': ('19:00', '19:50', 'LC 208')}"
24897,ECON,121D,06,Discussion Section,Th 8.00-8.50p LC 208,Th 8:00pm-8:50pm,LC 208,Th 8:00pm-8:50pm in LC 208,"{'Thursday': ('20:00', '20:50', 'LC 208')}"
24898,ECON,121D,07,Discussion Section,Th 4.00-4.50 HLH17 115,Th 4:00pm-4:50pm,HLH17 115,Th 4:00pm-4:50pm in HLH17 115,"{'Thursday': ('16:00', '16:50', 'HLH17 115')}"
24899,ECON,121D,08,Discussion Section,Th 5.00-5.50 HLH17 115,Th 5:00pm-5:50pm,HLH17 115,Th 5:00pm-5:50pm in HLH17 115,"{'Thursday': ('17:00', '17:50', 'HLH17 115')}"
24992,ECON,122D,01,Discussion Section,W 7.00-7.50p LC 103,W 7:00pm-7:50pm,LC 103,W 7:00pm-7:50pm in LC 103,"{'Wednesday': ('19:00', '19:50', 'LC 103')}"
24993,ECON,122D,02,Discussion Section,W 8.00-8.50p LC 103,W 8:00pm-8:50pm,LC 103,W 8:00pm-8:50pm in LC 103,"{'Wednesday': ('20:00', '20:50', 'LC 103')}"
24994,ECON,122D,03,Discussion Section,Th 4.00-4.50 LC 213,Th 4:00pm-4:50pm,LC 213,Th 4:00pm-4:50pm in LC 213,"{'Thursday': ('16:00', '16:50', 'LC 213')}"
24995,ECON,122D,04,Discussion Section,Th 5.00-5.50 LC 213,Th 5:00pm-5:50pm,LC 213,Th 5:00pm-5:50pm in LC 213,"{'Thursday': ('17:00', '17:50', 'LC 213')}"
24996,ECON,122D,05,Discussion Section,Th 7.00-7.50p LC 103,Th 7:00pm-7:50pm,LC 103,Th 7:00pm-7:50pm in LC 103,"{'Thursday': ('19:00', '19:50', 'LC 103')}"
24997,ECON,122D,06,Discussion Section,Th 8.00-8.50p LC 103,Th 8:00pm-8:50pm,LC 103,Th 8:00pm-8:50pm in LC 103,"{'Thursday': ('20:00', '20:50', 'LC 103')}"
24998,ECON,122D,07,Discussion Section,Th 4.00-4.50 WLH 113,Th 4:00pm-4:50pm,WLH 113,Th 4:00pm-4:50pm in WLH 113,"{'Thursday': ('16:00', '16:50', 'WLH 113')}"
24906,ECON,126D,01,Discussion Section,T 4.00-4.50 WLH 114,T 4:00pm-4:50pm,WLH 114,T 4:00pm-4:50pm in WLH 114,"{'Tuesday': ('16:00', '16:50', 'WLH 114')}"
24907,ECON,126D,02,Discussion Section,T 5.00-5.50,T 5:00pm-5:50pm,,T 5:00pm-5:50pm,"{'Tuesday': ('17:00', '17:50', '')}"
25289,ECON,126D,03,Discussion Section,M 7.00-7.50p WLH 113,M 7:00pm-7:50pm,WLH 113,M 7:00pm-7:50pm in WLH 113,"{'Monday': ('19:00', '19:50', 'WLH 113')}"
24999,ECON,131D,01,Discussion Section,T 4.00-4.50 WLH 120,T 4:00pm-4:50pm,WLH 120,T 4:00pm-4:50pm in WLH 120,"{'Tuesday': ('16:00', '16:50', 'WLH 120')}"
25000,ECON,131D,02,Discussion Section,T 5.00-5.50 WLH 120,T 5:00pm-5:50pm,WLH 120,T 5:00pm-5:50pm in WLH 120,"{'Tuesday': ('17:00', '17:50', 'WLH 120')}"
25001,ECON,131D,03,Discussion Section,Th 2.30-3.20 YK220 100,Th 2:30pm-3:20pm,YK220 100,Th 2:30pm-3:20pm in YK220 100,"{'Thursday': ('14:30', '15:20', 'YK220 100')}"
25002,ECON,131D,04,Discussion Section,Th 3.30-4.20 YK220 100,Th 3:30pm-4:20pm,YK220 100,Th 3:30pm-4:20pm in YK220 100,"{'Thursday': ('15:30', '16:20', 'YK220 100')}"
25003,ECON,131D,05,Discussion Section,W 8.00-8.50p LC 205,W 8:00pm-8:50pm,LC 205,W 8:00pm-8:50pm in LC 205,"{'Wednesday': ('20:00', '20:50', 'LC 205')}"
25518,ECON,131D,06,Discussion Section,W 7.00-7.50p LC 205,W 7:00pm-7:50pm,LC 205,W 7:00pm-7:50pm in LC 205,"{'Wednesday': ('19:00', '19:50', 'LC 205')}"
24904,ECON,132D,01,Discussion Section,Th 1.30-2.20 ML 104,Th 1:30pm-2:20pm,ML 104,Th 1:30pm-2:20pm in ML 104,"{'Thursday': ('13:30', '14:20', 'ML 104')}"
24905,ECON,132D,02,Discussion Section,Th 2.30-3.20 WTS B60,Th 2:30pm-3:20pm,WTS B60,Th 2:30pm-3:20pm in WTS B60,"{'Thursday': ('14:30', '15:20', 'WTS B60')}"
25094,ECON,182D,01,Discussion section,W 3.30-4.20 WLH 211,W 3:30pm-4:20pm,WLH 211,W 3:30pm-4:20pm in WLH 211,"{'Wednesday': ('15:30', '16:20', 'WLH 211')}"
25096,ECON,182D,02,Discussion section,W 4.00-4.50 WLH 114,W 4:00pm-4:50pm,WLH 114,W 4:00pm-4:50pm in WLH 114,"{'Wednesday': ('16:00', '16:50', 'WLH 114')}"
25098,ECON,182D,03,Discussion section,W 7.00-7.50p HLH17 113,W 7:00pm-7:50pm,HLH17 113,W 7:00pm-7:50pm in HLH17 113,"{'Wednesday': ('19:00', '19:50', 'HLH17 113')}"
25100,ECON,182D,04,Discussion section,W 7.00-7.50p YK220 100,W 7:00pm-7:50pm,YK220 100,W 7:00pm-7:50pm in YK220 100,"{'Wednesday': ('19:00', '19:50', 'YK220 100')}"
25102,ECON,182D,05,Discussion section,T 8.00-8.50p WLH 113,T 8:00pm-8:50pm,WLH 113,T 8:00pm-8:50pm in WLH 113,"{'Tuesday': ('20:00', '20:50', 'WLH 113')}"
25104,ECON,182D,06,Discussion section,W 8.00-8.50p WLH 007,W 8:00pm-8:50pm,WLH 007,W 8:00pm-8:50pm in WLH 007,"{'Wednesday': ('20:00', '20:50', 'WLH 007')}"
25106,ECON,182D,07,Discussion section,W 8.00-8.50p WLH 013,W 8:00pm-8:50pm,WLH 013,W 8:00pm-8:50pm in WLH 013,"{'Wednesday': ('20:00', '20:50', 'WLH 013')}"
25108,ECON,182D,08,Discussion section,W 4.30-5.20 CO493 106,W 4:30pm-5:20pm,CO493 106,W 4:30pm-5:20pm in CO493 106,"{'Wednesday': ('16:30', '17:20', 'CO493 106')}"
25110,ECON,182D,09,Discussion section,W 4.00-4.50 YK220 100,W 4:00pm-4:50pm,YK220 100,W 4:00pm-4:50pm in YK220 100,"{'Wednesday': ('16:00', '16:50', 'YK220 100')}"
25112,ECON,182D,10,Discussion section,W 4.00-4.50 YK212 004,W 4:00pm-4:50pm,YK212 004,W 4:00pm-4:50pm in YK212 004,"{'Wednesday': ('16:00', '16:50', 'YK212 004')}"
25768,ECON,182D,11,Discussion section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
25918,ECON,182D,12,Discussion section,W 7.00-7.50p WTS A60,W 7:00pm-7:50pm,WTS A60,W 7:00pm-7:50pm in WTS A60,"{'Wednesday': ('19:00', '19:50', 'WTS A60')}"
25190,ECON,184D,01,Discussion Section,W 4.00-4.50 HLH17 113,W 4:00pm-4:50pm,HLH17 113,W 4:00pm-4:50pm in HLH17 113,"{'Wednesday': ('16:00', '16:50', 'HLH17 113')}"
25186,ECON,184D,02,Discussion Section,W 5.00-5.50 HLH17 113,W 5:00pm-5:50pm,HLH17 113,W 5:00pm-5:50pm in HLH17 113,"{'Wednesday': ('17:00', '17:50', 'HLH17 113')}"
25192,ECON,184D,03,Discussion Section,Th 4.00-4.50 ML 104,Th 4:00pm-4:50pm,ML 104,Th 4:00pm-4:50pm in ML 104,"{'Thursday': ('16:00', '16:50', 'ML 104')}"
25188,ECON,184D,04,Discussion Section,Th 5.00-5.50 ML 104,Th 5:00pm-5:50pm,ML 104,Th 5:00pm-5:50pm in ML 104,"{'Thursday': ('17:00', '17:50', 'ML 104')}"
24908,ECON,255D,01,Discussion Section,F 10.30-11.20 PH 407,F 10:30am-11:20am,PH 407,F 10:30am-11:20am in PH 407,"{'Friday': ('10:30', '11:20', 'PH 407')}"
24909,ECON,255D,02,Discussion Section,F 11.35-12.25 PH 407,F 11:35am-12:25am,PH 407,F 11:35am-12:25am in PH 407,"{'Friday': ('11:35', '12:25', 'PH 407')}"
25521,ECON,255D,03,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25522,ECON,255D,04,Discussion Section,W 8.00-8.50p HLH17 115,W 8:00pm-8:50pm,HLH17 115,W 8:00pm-8:50pm in HLH17 115,"{'Wednesday': ('20:00', '20:50', 'HLH17 115')}"
25523,ECON,255D,05,Discussion Section,Th 7.00-7.50p YK220 001,Th 7:00pm-7:50pm,YK220 001,Th 7:00pm-7:50pm in YK220 001,"{'Thursday': ('19:00', '19:50', 'YK220 001')}"
25524,ECON,255D,06,Discussion Section,Th 8.00-8.50p YK220 001,Th 8:00pm-8:50pm,YK220 001,Th 8:00pm-8:50pm in YK220 001,"{'Thursday': ('20:00', '20:50', 'YK220 001')}"
25525,ECON,255D,07,Discussion Section,F 10.30-11.20 WTS A74,F 10:30am-11:20am,WTS A74,F 10:30am-11:20am in WTS A74,"{'Friday': ('10:30', '11:20', 'WTS A74')}"
25526,ECON,255D,08,Discussion Section,F 11.35-12.25 WTS A74,F 11:35am-12:25am,WTS A74,F 11:35am-12:25am in WTS A74,"{'Friday': ('11:35', '12:25', 'WTS A74')}"
25673,ECON,255D,09,Discussion Section,W 7.00-7.50p HLH17 115,W 7:00pm-7:50pm,HLH17 115,W 7:00pm-7:50pm in HLH17 115,"{'Wednesday': ('19:00', '19:50', 'HLH17 115')}"
25674,ECON,255D,10,Discussion Section,Th 4.00-4.50 PH 310,Th 4:00pm-4:50pm,PH 310,Th 4:00pm-4:50pm in PH 310,"{'Thursday': ('16:00', '16:50', 'PH 310')}"
25675,ECON,255D,11,Discussion Section,Th 5.00-5.50 PH 310,Th 5:00pm-5:50pm,PH 310,Th 5:00pm-5:50pm in PH 310,"{'Thursday': ('17:00', '17:50', 'PH 310')}"
25676,ECON,255D,12,Discussion Section,W 7.00-7.50p WTS B60,W 7:00pm-7:50pm,WTS B60,W 7:00pm-7:50pm in WTS B60,"{'Wednesday': ('19:00', '19:50', 'WTS B60')}"
25677,ECON,255D,13,Discussion Section,W 8.00-8.50p WTS B60,W 8:00pm-8:50pm,WTS B60,W 8:00pm-8:50pm in WTS B60,"{'Wednesday': ('20:00', '20:50', 'WTS B60')}"
25760,ECON,255D,14,Discussion Section,Th 7.00-7.50p HLH17 03,Th 7:00pm-7:50pm,HLH17 03,Th 7:00pm-7:50pm in HLH17 03,"{'Thursday': ('19:00', '19:50', 'HLH17 03')}"
25761,ECON,255D,15,Discussion Section,Th 8.00-8.50p HLH17 03,Th 8:00pm-8:50pm,HLH17 03,Th 8:00pm-8:50pm in HLH17 03,"{'Thursday': ('20:00', '20:50', 'HLH17 03')}"
25783,ECON,255D,16,Discussion Section,Th 4.00-4.50 WTS B60,Th 4:00pm-4:50pm,WTS B60,Th 4:00pm-4:50pm in WTS B60,"{'Thursday': ('16:00', '16:50', 'WTS B60')}"
25784,ECON,255D,17,Discussion Section,Th 5.00-5.50 WTS B60,Th 5:00pm-5:50pm,WTS B60,Th 5:00pm-5:50pm in WTS B60,"{'Thursday': ('17:00', '17:50', 'WTS B60')}"
25006,ECON,330D,01,Discussion section,W 7.00-7.50p WLH 113,W 7:00pm-7:50pm,WLH 113,W 7:00pm-7:50pm in WLH 113,"{'Wednesday': ('19:00', '19:50', 'WLH 113')}"
25008,ECON,330D,02,Discussion section,W 8.00-8.50p WLH 113,W 8:00pm-8:50pm,WLH 113,W 8:00pm-8:50pm in WLH 113,"{'Wednesday': ('20:00', '20:50', 'WLH 113')}"
25010,ECON,330D,03,Discussion section,Th 7.00-7.50p WLH 113,Th 7:00pm-7:50pm,WLH 113,Th 7:00pm-7:50pm in WLH 113,"{'Thursday': ('19:00', '19:50', 'WLH 113')}"
25012,ECON,330D,04,Discussion section,Th 8.00-8.50p WLH 113,Th 8:00pm-8:50pm,WLH 113,Th 8:00pm-8:50pm in WLH 113,"{'Thursday': ('20:00', '20:50', 'WLH 113')}"
25014,ECON,330D,05,Discussion section,F 10.30-11.20 WTS B60,F 10:30am-11:20am,WTS B60,F 10:30am-11:20am in WTS B60,"{'Friday': ('10:30', '11:20', 'WTS B60')}"
25016,ECON,330D,06,Discussion section,F 11.35-12.25 WTS B60,F 11:35am-12:25am,WTS B60,F 11:35am-12:25am in WTS B60,"{'Friday': ('11:35', '12:25', 'WTS B60')}"
25354,ECON,330D,07,Discussion section,Th 4.00-4.50 WLH 120,Th 4:00pm-4:50pm,WLH 120,Th 4:00pm-4:50pm in WLH 120,"{'Thursday': ('16:00', '16:50', 'WLH 120')}"
25356,ECON,330D,08,Discussion section,Th 5.00-5.50 WLH 120,Th 5:00pm-5:50pm,WLH 120,Th 5:00pm-5:50pm in WLH 120,"{'Thursday': ('17:00', '17:50', 'WLH 120')}"
25178,ECON,351D,01,Discussion Section,W 7.00-7.50p WTS A74,W 7:00pm-7:50pm,WTS A74,W 7:00pm-7:50pm in WTS A74,"{'Wednesday': ('19:00', '19:50', 'WTS A74')}"
25179,ECON,351D,02,Discussion Section,W 8.00-8.50p WTS A74,W 8:00pm-8:50pm,WTS A74,W 8:00pm-8:50pm in WTS A74,"{'Wednesday': ('20:00', '20:50', 'WTS A74')}"
25180,ECON,351D,03,Discussion Section,,,,,{}
25181,ECON,351D,04,Discussion Section,,,,,{}
25182,ECON,351D,05,Discussion Section,,,,,{}
25183,ECON,351D,06,Discussion Section,,,,,{}
25184,ECON,351D,07,Discussion Section,,,,,{}
25185,ECON,351D,08,Discussion Section,,,,,{}
25019,ECON,405D,01,Discussion Section,T 4.00-4.50 HLH17 113,T 4:00pm-4:50pm,HLH17 113,T 4:00pm-4:50pm in HLH17 113,"{'Tuesday': ('16:00', '16:50', 'HLH17 113')}"
25020,ECON,405D,02,Discussion Section,W 9.25-10.15 HLH17 113,W 9:25am-10:15am,HLH17 113,W 9:25am-10:15am in HLH17 113,"{'Wednesday': ('9:25', '10:15', 'HLH17 113')}"
24900,ECON,407D,01,Discussion Section,F 10.30-11.20 LC 213,F 10:30am-11:20am,LC 213,F 10:30am-11:20am in LC 213,"{'Friday': ('10:30', '11:20', 'LC 213')}"
24902,ECON,407D,02,Discussion Section,F 11.35-12.25 LC 213,F 11:35am-12:25am,LC 213,F 11:35am-12:25am in LC 213,"{'Friday': ('11:35', '12:25', 'LC 213')}"
25216,ENGL,194D,01,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
25219,ENGL,194D,02,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
25833,ENGL,194D,03,Discussion Section,W 4.00-4.50 HGS 220B,W 4:00pm-4:50pm,HGS 220B,W 4:00pm-4:50pm in HGS 220B,"{'Wednesday': ('16:00', '16:50', 'HGS 220B')}"
25836,ENGL,194D,04,Discussion Section,W 7.00-7.50p LORIA 360,W 7:00pm-7:50pm,LORIA 360,W 7:00pm-7:50pm in LORIA 360,"{'Wednesday': ('19:00', '19:50', 'LORIA 360')}"
24654,ENGL,200D,01,Discussion section,T 1.30-2.20 PH 312,T 1:30pm-2:20pm,PH 312,T 1:30pm-2:20pm in PH 312,"{'Tuesday': ('13:30', '14:20', 'PH 312')}"
24655,ENGL,200D,02,Discussion section,W 7.00-7.50p LC 203,W 7:00pm-7:50pm,LC 203,W 7:00pm-7:50pm in LC 203,"{'Wednesday': ('19:00', '19:50', 'LC 203')}"
24656,ENGL,200D,03,Discussion section,Th 2.30-3.20 LC 206,Th 2:30pm-3:20pm,LC 206,Th 2:30pm-3:20pm in LC 206,"{'Thursday': ('14:30', '15:20', 'LC 206')}"
24657,ENGL,200D,04,Discussion section,F 10.30-11.20 LC 212,F 10:30am-11:20am,LC 212,F 10:30am-11:20am in LC 212,"{'Friday': ('10:30', '11:20', 'LC 212')}"
25347,ENGL,200D,05,Discussion section,T 1.30-2.20 YK212 004,T 1:30pm-2:20pm,YK212 004,T 1:30pm-2:20pm in YK212 004,"{'Tuesday': ('13:30', '14:20', 'YK212 004')}"
25348,ENGL,200D,06,Discussion section,Th 4.30-5.20 LC 203,Th 4:30pm-5:20pm,LC 203,Th 4:30pm-5:20pm in LC 203,"{'Thursday': ('16:30', '17:20', 'LC 203')}"
24911,ENGL,213D,01,Discussion Section,Th 2.30-3.20 LC 204,Th 2:30pm-3:20pm,LC 204,Th 2:30pm-3:20pm in LC 204,"{'Thursday': ('14:30', '15:20', 'LC 204')}"
25292,ENGL,213D,02,Discussion Section,W 3.30-4.20 YK212 106,W 3:30pm-4:20pm,YK212 106,W 3:30pm-4:20pm in YK212 106,"{'Wednesday': ('15:30', '16:20', 'YK212 106')}"
25294,ENGL,213D,03,Discussion Section,Th 9.25-10.15 YK212 106,Th 9:25am-10:15am,YK212 106,Th 9:25am-10:15am in YK212 106,"{'Thursday': ('9:25', '10:15', 'YK212 106')}"
24989,ENGL,283D,01,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24990,ENGL,283D,02,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24991,ENGL,283D,03,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25290,ENGL,283D,04,Discussion Section,Th 2.30-3.20 WALL81 401,Th 2:30pm-3:20pm,WALL81 401,Th 2:30pm-3:20pm in WALL81 401,"{'Thursday': ('14:30', '15:20', 'WALL81 401')}"
25291,ENGL,283D,05,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25573,ENGL,283D,06,Discussion Section,Th 7.00-7.50p LC 204,Th 7:00pm-7:50pm,LC 204,Th 7:00pm-7:50pm in LC 204,"{'Thursday': ('19:00', '19:50', 'LC 204')}"
25574,ENGL,283D,07,Discussion Section,Th 5.00-5.50 LC 210,Th 5:00pm-5:50pm,LC 210,Th 5:00pm-5:50pm in LC 210,"{'Thursday': ('17:00', '17:50', 'LC 210')}"
25756,ENGL,283D,08,Discussion Section,Th 8.00-8.50p LC 213,Th 8:00pm-8:50pm,LC 213,Th 8:00pm-8:50pm in LC 213,"{'Thursday': ('20:00', '20:50', 'LC 213')}"
25755,ENGL,283D,09,Discussion Section,F 11.35-12.25 LC 204,F 11:35am-12:25am,LC 204,F 11:35am-12:25am in LC 204,"{'Friday': ('11:35', '12:25', 'LC 204')}"
24841,ENGL,293D,01,Discussion Section,Th 4.00-4.50 WALL81 101,Th 4:00pm-4:50pm,WALL81 101,Th 4:00pm-4:50pm in WALL81 101,"{'Thursday': ('16:00', '16:50', 'WALL81 101')}"
24846,ENGL,293D,02,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24851,ENGL,293D,03,Discussion Section,M 1.30-2.20 BASSLB L73,M 1:30pm-2:20pm,BASSLB L73,M 1:30pm-2:20pm in BASSLB L73,"{'Monday': ('13:30', '14:20', 'BASSLB L73')}"
24856,ENGL,293D,04,Discussion Section,Th 3.30-4.20 CO493 106,Th 3:30pm-4:20pm,CO493 106,Th 3:30pm-4:20pm in CO493 106,"{'Thursday': ('15:30', '16:20', 'CO493 106')}"
25728,ENGL,293D,05,Discussion Section,W 1.30-2.20 YK220 002,W 1:30pm-2:20pm,YK220 002,W 1:30pm-2:20pm in YK220 002,"{'Wednesday': ('13:30', '14:20', 'YK220 002')}"
25733,ENGL,293D,06,Discussion Section,Th 5.00-5.50 WLH 002,Th 5:00pm-5:50pm,WLH 002,Th 5:00pm-5:50pm in WLH 002,"{'Thursday': ('17:00', '17:50', 'WLH 002')}"
25738,ENGL,293D,07,Discussion Section,Th 1.30-2.20 WALL81 401,Th 1:30pm-2:20pm,WALL81 401,Th 1:30pm-2:20pm in WALL81 401,"{'Thursday': ('13:30', '14:20', 'WALL81 401')}"
25743,ENGL,293D,08,Discussion Section,F 10.30-11.20 BM 013,F 10:30am-11:20am,BM 013,F 10:30am-11:20am in BM 013,"{'Friday': ('10:30', '11:20', 'BM 013')}"
25713,ENGL,293D,09,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25718,ENGL,293D,10,Discussion Section,W 4.00-4.50 WALL81 401,W 4:00pm-4:50pm,WALL81 401,W 4:00pm-4:50pm in WALL81 401,"{'Wednesday': ('16:00', '16:50', 'WALL81 401')}"
25748,ENGL,293D,11,Discussion Section,M 5.00-5.50 BASSLB L73,M 5:00pm-5:50pm,BASSLB L73,M 5:00pm-5:50pm in BASSLB L73,"{'Monday': ('17:00', '17:50', 'BASSLB L73')}"
25723,ENGL,293D,12,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
