section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
16015,E&EB,115D,09,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15359,E&EB,220D,01,Discussion Section,M 2.30-3.20 WTS A38,M 2:30pm-3:20pm,WTS A38,M 2:30pm-3:20pm in WTS A38,"{'Monday': ('14:30', '15:20', 'WTS A38')}"
15357,E&EB,220D,02,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
14771,E&EB,235D,01,Discussion Section,Th 7.00-7.50p LC 208,Th 7:00pm-7:50pm,LC 208,Th 7:00pm-7:50pm in LC 208,"{'Thursday': ('19:00', '19:50', 'LC 208')}"
14791,E&EB,247LD,01,Lab Section,T 1.00-4.00,T 1:00pm-4:00pm,,T 1:00pm-4:00pm,"{'Tuesday': ('13:00', '16:00', '')}"
14792,E&EB,250D,01,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
14793,E&EB,250D,02,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
14794,E&EB,251LD,01,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
14795,E&EB,251LD,02,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
14696,E&EB,300D,01,Discussion Section,T 10.30-11.20 HLH17 03,T 10:30am-11:20am,HLH17 03,T 10:30am-11:20am in HLH17 03,"{'Tuesday': ('10:30', '11:20', 'HLH17 03')}"
14699,E&EB,300D,02,Discussion Section,Th 10.30-11.20 WTS B74,Th 10:30am-11:20am,WTS B74,Th 10:30am-11:20am in WTS B74,"{'Thursday': ('10:30', '11:20', 'WTS B74')}"
14702,E&EB,300D,03,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
15587,E&EB,300D,04,Discussion Section,,,,,{}
15865,E&EB,300D,05,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
15868,E&EB,300D,06,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
15871,E&EB,300D,07,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
14864,EALL,200D,01,Discussion Section,F 10.30-11.20 YK212 106,F 10:30am-11:20am,YK212 106,F 10:30am-11:20am in YK212 106,"{'Friday': ('10:30', '11:20', 'YK212 106')}"
14868,EALL,200D,02,Discussion Section,F 10.30-11.20 WLH 009,F 10:30am-11:20am,WLH 009,F 10:30am-11:20am in WLH 009,"{'Friday': ('10:30', '11:20', 'WLH 009')}"
15915,EALL,200D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
14865,EAST,240D,01,Discussion Section,F 10.30-11.20 YK212 106,F 10:30am-11:20am,YK212 106,F 10:30am-11:20am in YK212 106,"{'Friday': ('10:30', '11:20', 'YK212 106')}"
14869,EAST,240D,02,Discussion Section,F 10.30-11.20 WLH 009,F 10:30am-11:20am,WLH 009,F 10:30am-11:20am in WLH 009,"{'Friday': ('10:30', '11:20', 'WLH 009')}"
15916,EAST,240D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15617,EAST,338D,01,Discussion Section,,,,,{}
15620,EAST,338D,02,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15623,EAST,338D,03,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15626,EAST,338D,04,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
15614,EAST,338D,05,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
15611,EAST,338D,06,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
15859,EAST,338D,07,Discussion Section,W 11.35-12.25,W 11:35am-12:25am,,W 11:35am-12:25am,"{'Wednesday': ('11:35', '12:25', '')}"
15102,ECON,115D,01,Discussion Section,W 4.00-4.50 SML 120B,W 4:00pm-4:50pm,SML 120B,W 4:00pm-4:50pm in SML 120B,"{'Wednesday': ('16:00', '16:50', 'SML 120B')}"
15103,ECON,115D,02,Discussion Section,W 5.00-5.50 SML 120B,W 5:00pm-5:50pm,SML 120B,W 5:00pm-5:50pm in SML 120B,"{'Wednesday': ('17:00', '17:50', 'SML 120B')}"
15104,ECON,115D,03,Discussion Section,Th 4.00-4.50 HLH17 115,Th 4:00pm-4:50pm,HLH17 115,Th 4:00pm-4:50pm in HLH17 115,"{'Thursday': ('16:00', '16:50', 'HLH17 115')}"
15105,ECON,115D,04,Discussion Section,Th 5.00-5.50 HLH17 115,Th 5:00pm-5:50pm,HLH17 115,Th 5:00pm-5:50pm in HLH17 115,"{'Thursday': ('17:00', '17:50', 'HLH17 115')}"
15106,ECON,115D,05,Discussion Section,Th 7.00-7.50p SML 120B,Th 7:00pm-7:50pm,SML 120B,Th 7:00pm-7:50pm in SML 120B,"{'Thursday': ('19:00', '19:50', 'SML 120B')}"
15107,ECON,115D,06,Discussion Section,Th 8.00-8.50p SML 120B,Th 8:00pm-8:50pm,SML 120B,Th 8:00pm-8:50pm in SML 120B,"{'Thursday': ('20:00', '20:50', 'SML 120B')}"
15108,ECON,115D,07,Discussion Section,F 10.30-11.20 PH 207,F 10:30am-11:20am,PH 207,F 10:30am-11:20am in PH 207,"{'Friday': ('10:30', '11:20', 'PH 207')}"
15109,ECON,115D,08,Discussion Section,F 11.35-12.25 PH 207,F 11:35am-12:25am,PH 207,F 11:35am-12:25am in PH 207,"{'Friday': ('11:35', '12:25', 'PH 207')}"
15110,ECON,115D,09,Discussion Section,W 4.00-4.50 SML 118A,W 4:00pm-4:50pm,SML 118A,W 4:00pm-4:50pm in SML 118A,"{'Wednesday': ('16:00', '16:50', 'SML 118A')}"
15111,ECON,115D,10,Discussion Section,W 5.00-5.50 SML 118A,W 5:00pm-5:50pm,SML 118A,W 5:00pm-5:50pm in SML 118A,"{'Wednesday': ('17:00', '17:50', 'SML 118A')}"
15112,ECON,115D,11,Discussion Section,F 10.30-11.20 ML 104,F 10:30am-11:20am,ML 104,F 10:30am-11:20am in ML 104,"{'Friday': ('10:30', '11:20', 'ML 104')}"
15113,ECON,115D,12,Discussion Section,F 11.35-12.25 ML 104,F 11:35am-12:25am,ML 104,F 11:35am-12:25am in ML 104,"{'Friday': ('11:35', '12:25', 'ML 104')}"
15114,ECON,115D,13,Discussion Section,Th 4.00-4.50 LC 204,Th 4:00pm-4:50pm,LC 204,Th 4:00pm-4:50pm in LC 204,"{'Thursday': ('16:00', '16:50', 'LC 204')}"
15115,ECON,115D,14,Discussion Section,Th 5.00-5.50 LC 204,Th 5:00pm-5:50pm,LC 204,Th 5:00pm-5:50pm in LC 204,"{'Thursday': ('17:00', '17:50', 'LC 204')}"
15116,ECON,115D,15,Discussion Section,Th 7.00-7.50p SML 118A,Th 7:00pm-7:50pm,SML 118A,Th 7:00pm-7:50pm in SML 118A,"{'Thursday': ('19:00', '19:50', 'SML 118A')}"
15117,ECON,115D,16,Discussion Section,Th 8.00-8.50p SML 118A,Th 8:00pm-8:50pm,SML 118A,Th 8:00pm-8:50pm in SML 118A,"{'Thursday': ('20:00', '20:50', 'SML 118A')}"
15118,ECON,115D,17,Discussion Section,F 10.30-11.20 WLH 116,F 10:30am-11:20am,WLH 116,F 10:30am-11:20am in WLH 116,"{'Friday': ('10:30', '11:20', 'WLH 116')}"
15119,ECON,115D,18,Discussion Section,F 11.35-12.25 WLH 116,F 11:35am-12:25am,WLH 116,F 11:35am-12:25am in WLH 116,"{'Friday': ('11:35', '12:25', 'WLH 116')}"
15120,ECON,115D,19,Discussion Section,,,,,{}
15121,ECON,115D,20,Discussion Section,,,,,{}
15100,ECON,115D,21,Discussion Section,,,,,{}
15101,ECON,115D,22,Discussion Section,,,,,{}
15123,ECON,116D,01,Discussion Section,Th 4.00-4.50 WLH 120,Th 4:00pm-4:50pm,WLH 120,Th 4:00pm-4:50pm in WLH 120,"{'Thursday': ('16:00', '16:50', 'WLH 120')}"
15124,ECON,116D,02,Discussion Section,Th 5.00-5.50 WLH 120,Th 5:00pm-5:50pm,WLH 120,Th 5:00pm-5:50pm in WLH 120,"{'Thursday': ('17:00', '17:50', 'WLH 120')}"
15125,ECON,116D,03,Discussion Section,Th 7.00-7.50p WTS B31,Th 7:00pm-7:50pm,WTS B31,Th 7:00pm-7:50pm in WTS B31,"{'Thursday': ('19:00', '19:50', 'WTS B31')}"
15126,ECON,116D,04,Discussion Section,Th 8.00-8.50p WTS B31,Th 8:00pm-8:50pm,WTS B31,Th 8:00pm-8:50pm in WTS B31,"{'Thursday': ('20:00', '20:50', 'WTS B31')}"
15127,ECON,116D,05,Discussion Section,F 9.25-10.15 HLH17 115,F 9:25am-10:15am,HLH17 115,F 9:25am-10:15am in HLH17 115,"{'Friday': ('9:25', '10:15', 'HLH17 115')}"
15122,ECON,116D,06,Discussion Section,F 10.30-11.20 HLH17 115,F 10:30am-11:20am,HLH17 115,F 10:30am-11:20am in HLH17 115,"{'Friday': ('10:30', '11:20', 'HLH17 115')}"
15260,ECON,117D,01,Discussion Section,F 8.20-9.10 WLH 113,F 8:20am-9:10am,WLH 113,F 8:20am-9:10am in WLH 113,"{'Friday': ('8:20', '9:10', 'WLH 113')}"
15261,ECON,117D,02,Discussion Section,F 9.25-10.15 WLH 113,F 9:25am-10:15am,WLH 113,F 9:25am-10:15am in WLH 113,"{'Friday': ('9:25', '10:15', 'WLH 113')}"
15262,ECON,117D,03,Discussion Section,F 10.30-11.20 WLH 113,F 10:30am-11:20am,WLH 113,F 10:30am-11:20am in WLH 113,"{'Friday': ('10:30', '11:20', 'WLH 113')}"
15263,ECON,117D,04,Discussion Section,F 11.35-12.25 WLH 113,F 11:35am-12:25am,WLH 113,F 11:35am-12:25am in WLH 113,"{'Friday': ('11:35', '12:25', 'WLH 113')}"
15264,ECON,117D,05,Discussion Section,Th 4.00-4.50 WLH 114,Th 4:00pm-4:50pm,WLH 114,Th 4:00pm-4:50pm in WLH 114,"{'Thursday': ('16:00', '16:50', 'WLH 114')}"
15265,ECON,117D,06,Discussion Section,Th 5.00-5.50 WLH 114,Th 5:00pm-5:50pm,WLH 114,Th 5:00pm-5:50pm in WLH 114,"{'Thursday': ('17:00', '17:50', 'WLH 114')}"
15266,ECON,117D,07,Discussion Section,Th 7.00-7.50p WLH 113,Th 7:00pm-7:50pm,WLH 113,Th 7:00pm-7:50pm in WLH 113,"{'Thursday': ('19:00', '19:50', 'WLH 113')}"
15267,ECON,117D,08,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15268,ECON,117D,09,Discussion Section,F 1.30-2.20 WLH 113,F 1:30pm-2:20pm,WLH 113,F 1:30pm-2:20pm in WLH 113,"{'Friday': ('13:30', '14:20', 'WLH 113')}"
15269,ECON,117D,10,Discussion Section,F 2.30-3.20 WLH 113,F 2:30pm-3:20pm,WLH 113,F 2:30pm-3:20pm in WLH 113,"{'Friday': ('14:30', '15:20', 'WLH 113')}"
15128,ECON,121D,01,Discussion Section,Th 4.00-4.50 WTS A30,Th 4:00pm-4:50pm,WTS A30,Th 4:00pm-4:50pm in WTS A30,"{'Thursday': ('16:00', '16:50', 'WTS A30')}"
15129,ECON,121D,02,Discussion Section,Th 5.00-5.50 WTS A30,Th 5:00pm-5:50pm,WTS A30,Th 5:00pm-5:50pm in WTS A30,"{'Thursday': ('17:00', '17:50', 'WTS A30')}"
15130,ECON,121D,03,Discussion Section,Th 7.00-7.50p WTS B60,Th 7:00pm-7:50pm,WTS B60,Th 7:00pm-7:50pm in WTS B60,"{'Thursday': ('19:00', '19:50', 'WTS B60')}"
15131,ECON,121D,04,Discussion Section,Th 8.00-8.50p WTS B60,Th 8:00pm-8:50pm,WTS B60,Th 8:00pm-8:50pm in WTS B60,"{'Thursday': ('20:00', '20:50', 'WTS B60')}"
15132,ECON,121D,05,Discussion Section,Th 2.30-3.20 WTS B30,Th 2:30pm-3:20pm,WTS B30,Th 2:30pm-3:20pm in WTS B30,"{'Thursday': ('14:30', '15:20', 'WTS B30')}"
15133,ECON,121D,06,Discussion Section,F 10.30-11.20 WLH 207,F 10:30am-11:20am,WLH 207,F 10:30am-11:20am in WLH 207,"{'Friday': ('10:30', '11:20', 'WLH 207')}"
15134,ECON,121D,07,Discussion Section,F 11.35-12.25 WLH 207,F 11:35am-12:25am,WLH 207,F 11:35am-12:25am in WLH 207,"{'Friday': ('11:35', '12:25', 'WLH 207')}"
15135,ECON,121D,08,Discussion Section,F 1.30-2.20 WTS A35,F 1:30pm-2:20pm,WTS A35,F 1:30pm-2:20pm in WTS A35,"{'Friday': ('13:30', '14:20', 'WTS A35')}"
15136,ECON,121D,09,Discussion Section,F 2.30-3.20 WTS A35,F 2:30pm-3:20pm,WTS A35,F 2:30pm-3:20pm in WTS A35,"{'Friday': ('14:30', '15:20', 'WTS A35')}"
15137,ECON,121D,10,Discussion Section,Th 7.00-7.50p WTS A74,Th 7:00pm-7:50pm,WTS A74,Th 7:00pm-7:50pm in WTS A74,"{'Thursday': ('19:00', '19:50', 'WTS A74')}"
15138,ECON,121D,11,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15774,ECON,121D,12,Discussion Section,Th 4.00-4.50 WTS A42,Th 4:00pm-4:50pm,WTS A42,Th 4:00pm-4:50pm in WTS A42,"{'Thursday': ('16:00', '16:50', 'WTS A42')}"
15468,ECON,122D,01,Discussion Section,T 4.00-4.50 WLH 210,T 4:00pm-4:50pm,WLH 210,T 4:00pm-4:50pm in WLH 210,"{'Tuesday': ('16:00', '16:50', 'WLH 210')}"
15469,ECON,122D,02,Discussion Section,T 5.00-5.50 WLH 210,T 5:00pm-5:50pm,WLH 210,T 5:00pm-5:50pm in WLH 210,"{'Tuesday': ('17:00', '17:50', 'WLH 210')}"
15470,ECON,122D,03,Discussion Section,W 7.00-7.50p WLH 113,W 7:00pm-7:50pm,WLH 113,W 7:00pm-7:50pm in WLH 113,"{'Wednesday': ('19:00', '19:50', 'WLH 113')}"
15471,ECON,122D,04,Discussion Section,W 8.00-8.50p WLH 113,W 8:00pm-8:50pm,WLH 113,W 8:00pm-8:50pm in WLH 113,"{'Wednesday': ('20:00', '20:50', 'WLH 113')}"
15472,ECON,122D,05,Discussion Section,F 10.30-11.20 WLH 120,F 10:30am-11:20am,WLH 120,F 10:30am-11:20am in WLH 120,"{'Friday': ('10:30', '11:20', 'WLH 120')}"
15473,ECON,122D,06,Discussion Section,F 11.35-12.25 WLH 120,F 11:35am-12:25am,WLH 120,F 11:35am-12:25am in WLH 120,"{'Friday': ('11:35', '12:25', 'WLH 120')}"
15629,ECON,123D,01,Discussion Section,Th 5.00-5.50 WLH 113,Th 5:00pm-5:50pm,WLH 113,Th 5:00pm-5:50pm in WLH 113,"{'Thursday': ('17:00', '17:50', 'WLH 113')}"
15630,ECON,123D,02,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15589,ECON,125D,01,Discussion Section,W 4.00-4.50 WLH 114,W 4:00pm-4:50pm,WLH 114,W 4:00pm-4:50pm in WLH 114,"{'Wednesday': ('16:00', '16:50', 'WLH 114')}"
15590,ECON,125D,02,Discussion Section,W 5.00-5.50 WLH 114,W 5:00pm-5:50pm,WLH 114,W 5:00pm-5:50pm in WLH 114,"{'Wednesday': ('17:00', '17:50', 'WLH 114')}"
15631,ECON,135D,01,Discussion Section,M 7.00-7.50p WLH 113,M 7:00pm-7:50pm,WLH 113,M 7:00pm-7:50pm in WLH 113,"{'Monday': ('19:00', '19:50', 'WLH 113')}"
15632,ECON,135D,02,Discussion Section,M 8.00-8.50p,M 8:00pm-8:50pm,,M 8:00pm-8:50pm,"{'Monday': ('20:00', '20:50', '')}"
15573,ECON,251D,01,Discussion Section,W 4.00-4.50 WLH 007,W 4:00pm-4:50pm,WLH 007,W 4:00pm-4:50pm in WLH 007,"{'Wednesday': ('16:00', '16:50', 'WLH 007')}"
15574,ECON,251D,02,Discussion Section,W 5.00-5.50 WLH 007,W 5:00pm-5:50pm,WLH 007,W 5:00pm-5:50pm in WLH 007,"{'Wednesday': ('17:00', '17:50', 'WLH 007')}"
15575,ECON,251D,03,Discussion Section,Th 7.00-7.50p WLH 203,Th 7:00pm-7:50pm,WLH 203,Th 7:00pm-7:50pm in WLH 203,"{'Thursday': ('19:00', '19:50', 'WLH 203')}"
15576,ECON,251D,04,Discussion Section,Th 8.00-8.50p WLH 203,Th 8:00pm-8:50pm,WLH 203,Th 8:00pm-8:50pm in WLH 203,"{'Thursday': ('20:00', '20:50', 'WLH 203')}"
15680,ECON,255D,01,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
15681,ECON,255D,02,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
15682,ECON,255D,03,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
15683,ECON,255D,04,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
15955,ECON,255D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15956,ECON,255D,06,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15957,ECON,255D,07,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15958,ECON,255D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15635,ECON,330D,01,Discussion section,W 7.00-7.50p WLH 114,W 7:00pm-7:50pm,WLH 114,W 7:00pm-7:50pm in WLH 114,"{'Wednesday': ('19:00', '19:50', 'WLH 114')}"
15637,ECON,330D,02,Discussion section,W 8.00-8.50p WLH 114,W 8:00pm-8:50pm,WLH 114,W 8:00pm-8:50pm in WLH 114,"{'Wednesday': ('20:00', '20:50', 'WLH 114')}"
15639,ECON,330D,03,Discussion section,Th 7.00-7.50p WTS A39,Th 7:00pm-7:50pm,WTS A39,Th 7:00pm-7:50pm in WTS A39,"{'Thursday': ('19:00', '19:50', 'WTS A39')}"
15641,ECON,330D,04,Discussion section,Th 8.00-8.50p WTS A39,Th 8:00pm-8:50pm,WTS A39,Th 8:00pm-8:50pm in WTS A39,"{'Thursday': ('20:00', '20:50', 'WTS A39')}"
15643,ECON,330D,05,Discussion section,,,,,{}
15645,ECON,330D,06,Discussion section,,,,,{}
15618,ECON,338D,01,Discussion Section,,,,,{}
15621,ECON,338D,02,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15624,ECON,338D,03,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15627,ECON,338D,04,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
15615,ECON,338D,05,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
15612,ECON,338D,06,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
15860,ECON,338D,07,Discussion Section,W 11.35-12.25,W 11:35am-12:25am,,W 11:35am-12:25am,"{'Wednesday': ('11:35', '12:25', '')}"
15657,ECON,350D,01,Discussion Section,W 3.30-4.20 OML 202,W 3:30pm-4:20pm,OML 202,W 3:30pm-4:20pm in OML 202,"{'Wednesday': ('15:30', '16:20', 'OML 202')}"
15658,ECON,350D,02,Discussion Section,W 4.30-5.20 WTS B52,W 4:30pm-5:20pm,WTS B52,W 4:30pm-5:20pm in WTS B52,"{'Wednesday': ('16:30', '17:20', 'WTS B52')}"
15664,ECON,419D,01,Discussion Section,T 10.30-11.20 HLH17 115,T 10:30am-11:20am,HLH17 115,T 10:30am-11:20am in HLH17 115,"{'Tuesday': ('10:30', '11:20', 'HLH17 115')}"
15647,ECON,444D,01,Discussion Section,Th 4.00-4.50 WLH 007,Th 4:00pm-4:50pm,WLH 007,Th 4:00pm-4:50pm in WLH 007,"{'Thursday': ('16:00', '16:50', 'WLH 007')}"
15648,ECON,444D,02,Discussion Section,Th 5.00-5.50 WLH 007,Th 5:00pm-5:50pm,WLH 007,Th 5:00pm-5:50pm in WLH 007,"{'Thursday': ('17:00', '17:50', 'WLH 007')}"
15306,EDST,110D,01,Discussion Section,W 7.00-7.50p WLH 001,W 7:00pm-7:50pm,WLH 001,W 7:00pm-7:50pm in WLH 001,"{'Wednesday': ('19:00', '19:50', 'WLH 001')}"
15308,EDST,110D,02,Discussion Section,Th 9.25-10.15 WLH 210,Th 9:25am-10:15am,WLH 210,Th 9:25am-10:15am in WLH 210,"{'Thursday': ('9:25', '10:15', 'WLH 210')}"
15310,EDST,110D,03,Discussion Section,Th 7.00-7.50p WLH 007,Th 7:00pm-7:50pm,WLH 007,Th 7:00pm-7:50pm in WLH 007,"{'Thursday': ('19:00', '19:50', 'WLH 007')}"
15312,EDST,110D,04,Discussion Section,F 9.25-10.15 HLH17 03,F 9:25am-10:15am,HLH17 03,F 9:25am-10:15am in HLH17 03,"{'Friday': ('9:25', '10:15', 'HLH17 03')}"
15314,EDST,110D,05,Discussion Section,F 10.30-11.20 HLH17 03,F 10:30am-11:20am,HLH17 03,F 10:30am-11:20am in HLH17 03,"{'Friday': ('10:30', '11:20', 'HLH17 03')}"
15949,EDST,110D,06,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
14890,EDST,144D,01,Discussion Section,M 3.30-4.20,M 3:30pm-4:20pm,,M 3:30pm-4:20pm,"{'Monday': ('15:30', '16:20', '')}"
14894,EDST,144D,02,Discussion Section,,,,,{}
14898,EDST,144D,03,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
14902,EDST,144D,04,Discussion Section,,,,,{}
14871,EDST,162D,01,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
14873,EDST,162D,02,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
15270,EDST,237D,01,Discussion Section,Th 5.00-5.50 CO493 106,Th 5:00pm-5:50pm,CO493 106,Th 5:00pm-5:50pm in CO493 106,"{'Thursday': ('17:00', '17:50', 'CO493 106')}"
15273,EDST,237D,02,Discussion Section,Th 7.00-7.50p WLH 006,Th 7:00pm-7:50pm,WLH 006,Th 7:00pm-7:50pm in WLH 006,"{'Thursday': ('19:00', '19:50', 'WLH 006')}"
14572,ENGL,154D,01,Discussion Section,Th 10.30-11.20 LC 206,Th 10:30am-11:20am,LC 206,Th 10:30am-11:20am in LC 206,"{'Thursday': ('10:30', '11:20', 'LC 206')}"
15922,ENGL,154D,02,Discussion Section,F 10.30-11.20 WTS A46,F 10:30am-11:20am,WTS A46,F 10:30am-11:20am in WTS A46,"{'Friday': ('10:30', '11:20', 'WTS A46')}"
14576,ENGL,158D,01,Discussion Section,,,,,{}
14577,ENGL,158D,02,Discussion Section,,,,,{}
14578,ENGL,158D,03,Discussion Section,,,,,{}
14583,ENGL,158D,04,Discussion Section,T 7.00-7.50p LC 103,T 7:00pm-7:50pm,LC 103,T 7:00pm-7:50pm in LC 103,"{'Tuesday': ('19:00', '19:50', 'LC 103')}"
14584,ENGL,158D,05,Discussion Section,W 1.30-2.20 YK220 002,W 1:30pm-2:20pm,YK220 002,W 1:30pm-2:20pm in YK220 002,"{'Wednesday': ('13:30', '14:20', 'YK220 002')}"
14585,ENGL,158D,06,Discussion Section,Th 10.30-11.20 YK220 001,Th 10:30am-11:20am,YK220 001,Th 10:30am-11:20am in YK220 001,"{'Thursday': ('10:30', '11:20', 'YK220 001')}"
14594,ENGL,194D,01,Discussion Section,,,,,{}
14596,ENGL,194D,02,Discussion Section,,,,,{}
14590,ENGL,194D,03,Discussion Section,F 11.35-12.25 LC 103,F 11:35am-12:25am,LC 103,F 11:35am-12:25am in LC 103,"{'Friday': ('11:35', '12:25', 'LC 103')}"
14592,ENGL,194D,04,Discussion Section,Th 4.00-4.50 LC 203,Th 4:00pm-4:50pm,LC 203,Th 4:00pm-4:50pm in LC 203,"{'Thursday': ('16:00', '16:50', 'LC 203')}"
15874,ENGL,194D,05,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
15876,ENGL,194D,06,Discussion Section,W 4.30-5.20,W 4:30pm-5:20pm,,W 4:30pm-5:20pm,"{'Wednesday': ('16:30', '17:20', '')}"
15441,ENGL,196D,01,Discussion Section,,,,,{}
15443,ENGL,196D,02,Discussion Section,,,,,{}
15445,ENGL,196D,03,Discussion Section,,,,,{}
15435,ENGL,196D,04,Discussion Section,T 1.30-2.20 LC 318,T 1:30pm-2:20pm,LC 318,T 1:30pm-2:20pm in LC 318,"{'Tuesday': ('13:30', '14:20', 'LC 318')}"
15437,ENGL,196D,05,Discussion Section,W 2.30-3.20 YK220 003,W 2:30pm-3:20pm,YK220 003,W 2:30pm-3:20pm in YK220 003,"{'Wednesday': ('14:30', '15:20', 'YK220 003')}"
15439,ENGL,196D,06,Discussion Section,Th 1.30-2.20 LC 318,Th 1:30pm-2:20pm,LC 318,Th 1:30pm-2:20pm in LC 318,"{'Thursday': ('13:30', '14:20', 'LC 318')}"
15760,ENGL,196D,07,Discussion Section,M 2.30-3.20 LC 104,M 2:30pm-3:20pm,LC 104,M 2:30pm-3:20pm in LC 104,"{'Monday': ('14:30', '15:20', 'LC 104')}"
