section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
21249,CHEM,223LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21250,CHEM,223LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21251,CHEM,223LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21252,CHEM,223LD,04,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21253,CHEM,223LD,05,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21254,CHEM,223LD,06,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21255,CHEM,223LD,07,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21256,CHEM,223LD,08,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21257,CHEM,223LD,09,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21258,CHEM,223LD,10,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21259,CHEM,223LD,11,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21260,CHEM,223LD,12,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21261,CHEM,223LD,13,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21262,CHEM,223LD,14,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21263,CHEM,223LD,15,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21264,CHEM,223LD,16,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21265,CHEM,223LD,17,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21266,CHEM,223LD,18,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21267,CHEM,223LD,19,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21268,CHEM,223LD,20,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21296,CHEM,251LD,01,Lab Section,W 1.00-5.00 SCL 230,W 1:00pm-5:00pm,SCL 230,W 1:00pm-5:00pm in SCL 230,"{'Wednesday': ('13:00', '17:00', 'SCL 230')}"
21297,CHEM,251LD,02,Lab Section,Th 1.00-5.00 SCL 230,Th 1:00pm-5:00pm,SCL 230,Th 1:00pm-5:00pm in SCL 230,"{'Thursday': ('13:00', '17:00', 'SCL 230')}"
21298,CHEM,252D,01,Discussion section,M 1.30-2.20 SCL 19,M 1:30pm-2:20pm,SCL 19,M 1:30pm-2:20pm in SCL 19,"{'Monday': ('13:30', '14:20', 'SCL 19')}"
21299,CHEM,252D,02,Discussion section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
21300,CHEM,252D,03,Discussion section,T 2.30-3.20 SCL 19,T 2:30pm-3:20pm,SCL 19,T 2:30pm-3:20pm in SCL 19,"{'Tuesday': ('14:30', '15:20', 'SCL 19')}"
21301,CHEM,252D,04,Discussion section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
21302,CHEM,330LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21303,CHEM,330LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21304,CHEM,330LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21306,CHEM,333D,01,Discussion section,M 7.00-7.50p WTS B31,M 7:00pm-7:50pm,WTS B31,M 7:00pm-7:50pm in WTS B31,"{'Monday': ('19:00', '19:50', 'WTS B31')}"
21307,CHEM,333D,02,Discussion section,T 7.00-7.50p WTS B31,T 7:00pm-7:50pm,WTS B31,T 7:00pm-7:50pm in WTS B31,"{'Tuesday': ('19:00', '19:50', 'WTS B31')}"
21308,CHEM,333D,03,Discussion section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
21309,CHEM,333D,04,Discussion section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
21523,CLCV,205D,01,Discussion Section,Th 4.00-4.50 PH 312,Th 4:00pm-4:50pm,PH 312,Th 4:00pm-4:50pm in PH 312,"{'Thursday': ('16:00', '16:50', 'PH 312')}"
21525,CLCV,205D,02,Discussion Section,Th 5.00-5.50 PH 312,Th 5:00pm-5:50pm,PH 312,Th 5:00pm-5:50pm in PH 312,"{'Thursday': ('17:00', '17:50', 'PH 312')}"
21527,CLCV,205D,03,Discussion Section,Th 7.00-7.50p WLH 013,Th 7:00pm-7:50pm,WLH 013,Th 7:00pm-7:50pm in WLH 013,"{'Thursday': ('19:00', '19:50', 'WLH 013')}"
21529,CLCV,205D,04,Discussion Section,Th 4.00-4.50 YK220 100,Th 4:00pm-4:50pm,YK220 100,Th 4:00pm-4:50pm in YK220 100,"{'Thursday': ('16:00', '16:50', 'YK220 100')}"
21890,CLCV,207D,01,Discussion Section,F 2.30-3.20 LC 212,F 2:30pm-3:20pm,LC 212,F 2:30pm-3:20pm in LC 212,"{'Friday': ('14:30', '15:20', 'LC 212')}"
21892,CLCV,207D,02,Discussion Section,M 4.00-4.50 LC 212,M 4:00pm-4:50pm,LC 212,M 4:00pm-4:50pm in LC 212,"{'Monday': ('16:00', '16:50', 'LC 212')}"
21894,CLCV,207D,03,Discussion Section,M 3.30-4.20 WLH 013,M 3:30pm-4:20pm,WLH 013,M 3:30pm-4:20pm in WLH 013,"{'Monday': ('15:30', '16:20', 'WLH 013')}"
21896,CLCV,207D,04,Discussion Section,F 3.30-4.20 BASSLB L73,F 3:30pm-4:20pm,BASSLB L73,F 3:30pm-4:20pm in BASSLB L73,"{'Friday': ('15:30', '16:20', 'BASSLB L73')}"
21898,CLCV,236D,01,Discussion Section,W 5.00-5.50 WLH 006,W 5:00pm-5:50pm,WLH 006,W 5:00pm-5:50pm in WLH 006,"{'Wednesday': ('17:00', '17:50', 'WLH 006')}"
21900,CLCV,236D,02,Discussion Section,Th 9.25-10.15 LC 103,Th 9:25am-10:15am,LC 103,Th 9:25am-10:15am in LC 103,"{'Thursday': ('9:25', '10:15', 'LC 103')}"
21902,CLCV,258D,01,Discussion Section,M 10.30-11.20 LC 210,M 10:30am-11:20am,LC 210,M 10:30am-11:20am in LC 210,"{'Monday': ('10:30', '11:20', 'LC 210')}"
22723,CPSC,210D,01,Discussion Section,,,,,{}
22725,CPSC,210D,02,Discussion Section,Th 7.00-7.50p LC 318,Th 7:00pm-7:50pm,LC 318,Th 7:00pm-7:50pm in LC 318,"{'Thursday': ('19:00', '19:50', 'LC 318')}"
22727,CPSC,210D,03,Discussion Section,,,,,{}
22729,CPSC,210D,04,Discussion Section,,,,,{}
22735,CPSC,310D,01,Discussion Section,Th 4.00-4.50 WALL81 401,Th 4:00pm-4:50pm,WALL81 401,Th 4:00pm-4:50pm in WALL81 401,"{'Thursday': ('16:00', '16:50', 'WALL81 401')}"
22736,CPSC,310D,02,Discussion Section,Th 7.00-7.50p WTS A35,Th 7:00pm-7:50pm,WTS A35,Th 7:00pm-7:50pm in WTS A35,"{'Thursday': ('19:00', '19:50', 'WTS A35')}"
22737,CPSC,310D,03,Discussion Section,F 1.30-2.20 WTS B39,F 1:30pm-2:20pm,WTS B39,F 1:30pm-2:20pm in WTS B39,"{'Friday': ('13:30', '14:20', 'WTS B39')}"
22916,CPSC,310D,04,Discussion Section,Th 4.00-4.50 WLH 209,Th 4:00pm-4:50pm,WLH 209,Th 4:00pm-4:50pm in WLH 209,"{'Thursday': ('16:00', '16:50', 'WLH 209')}"
22130,CPSC,323D,01,Discussion Section,,,,,{}
22131,CPSC,323D,02,Discussion Section,,,,,{}
22132,CPSC,323D,03,Discussion Section,,,,,{}
21959,E&EB,145D,01,Discussion Section,T 10.30-11.20 LC 206,T 10:30am-11:20am,LC 206,T 10:30am-11:20am in LC 206,"{'Tuesday': ('10:30', '11:20', 'LC 206')}"
21958,E&EB,145D,02,Discussion Section,T 7.00-7.50p BM 013,T 7:00pm-7:50pm,BM 013,T 7:00pm-7:50pm in BM 013,"{'Tuesday': ('19:00', '19:50', 'BM 013')}"
21935,E&EB,223LD,01,Lab Section,T 1.30-4.30,T 1:30pm-4:30pm,,T 1:30pm-4:30pm,"{'Tuesday': ('13:30', '16:30', '')}"
21936,E&EB,223LD,02,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
21934,E&EB,223LD,03,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
22421,E&EB,223LD,04,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
22927,E&EB,223LD,05,Lab Section,T 1.30-4.30,T 1:30pm-4:30pm,,T 1:30pm-4:30pm,"{'Tuesday': ('13:30', '16:30', '')}"
22531,E&EB,225D,01,Discussion section,M 10.30-11.20 BM 013,M 10:30am-11:20am,BM 013,M 10:30am-11:20am in BM 013,"{'Monday': ('10:30', '11:20', 'BM 013')}"
22532,E&EB,225D,02,Discussion section,T 7.00-7.50p WLH 210,T 7:00pm-7:50pm,WLH 210,T 7:00pm-7:50pm in WLH 210,"{'Tuesday': ('19:00', '19:50', 'WLH 210')}"
22878,E&EB,225D,03,Discussion section,W 7.00-7.50p WTS B31,W 7:00pm-7:50pm,WTS B31,W 7:00pm-7:50pm in WTS B31,"{'Wednesday': ('19:00', '19:50', 'WTS B31')}"
22879,E&EB,225D,04,Discussion section,Th 1.30-2.20 WTS B51,Th 1:30pm-2:20pm,WTS B51,Th 1:30pm-2:20pm in WTS B51,"{'Thursday': ('13:30', '14:20', 'WTS B51')}"
21691,E&EB,291LD,01,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
21692,E&EB,291LD,02,Lab Section,F 1.30-4.30,F 1:30pm-4:30pm,,F 1:30pm-4:30pm,"{'Friday': ('13:30', '16:30', '')}"
22020,EAST,220D,01,Discussion Section,,,,,{}
22022,EAST,220D,02,Discussion Section,,,,,{}
22711,EAST,220D,03,Discussion Section,T 2.30-3.20 LC 212,T 2:30pm-3:20pm,LC 212,T 2:30pm-3:20pm in LC 212,"{'Tuesday': ('14:30', '15:20', 'LC 212')}"
22928,EAST,220D,04,Discussion Section,M 3.30-4.20 LC 105,M 3:30pm-4:20pm,LC 105,M 3:30pm-4:20pm in LC 105,"{'Monday': ('15:30', '16:20', 'LC 105')}"
22911,EAST,237D,01,Discussion Section,W 3.30-4.20 LORIA 259,W 3:30pm-4:20pm,LORIA 259,W 3:30pm-4:20pm in LORIA 259,"{'Wednesday': ('15:30', '16:20', 'LORIA 259')}"
22909,EAST,237D,02,Discussion Section,Th 10.30-11.20 LORIA B51,Th 10:30am-11:20am,LORIA B51,Th 10:30am-11:20am in LORIA B51,"{'Thursday': ('10:30', '11:20', 'LORIA B51')}"
22012,EAST,301D,01,Discussion Section,Th 2.30-3.20 LC 103,Th 2:30pm-3:20pm,LC 103,Th 2:30pm-3:20pm in LC 103,"{'Thursday': ('14:30', '15:20', 'LC 103')}"
22014,EAST,301D,02,Discussion Section,F 11.35-12.25 LC 103,F 11:35am-12:25am,LC 103,F 11:35am-12:25am in LC 103,"{'Friday': ('11:35', '12:25', 'LC 103')}"
22016,EAST,301D,03,Discussion Section,Th 5.00-5.50 LC 213,Th 5:00pm-5:50pm,LC 213,Th 5:00pm-5:50pm in LC 213,"{'Thursday': ('17:00', '17:50', 'LC 213')}"
22018,EAST,301D,04,Discussion Section,Th 7.00-7.50p WHC B-02,Th 7:00pm-7:50pm,WHC B-02,Th 7:00pm-7:50pm in WHC B-02,"{'Thursday': ('19:00', '19:50', 'WHC B-02')}"
21587,EAST,375D,01,Discussion Section,Th 5.00-5.50 WTS A38,Th 5:00pm-5:50pm,WTS A38,Th 5:00pm-5:50pm in WTS A38,"{'Thursday': ('17:00', '17:50', 'WTS A38')}"
21589,EAST,375D,02,Discussion Section,Th 7.00-7.50p BM 013,Th 7:00pm-7:50pm,BM 013,Th 7:00pm-7:50pm in BM 013,"{'Thursday': ('19:00', '19:50', 'BM 013')}"
21484,ECON,115D,01,Discussion Section,W 4.00-4.50 SML 118A,W 4:00pm-4:50pm,SML 118A,W 4:00pm-4:50pm in SML 118A,"{'Wednesday': ('16:00', '16:50', 'SML 118A')}"
21485,ECON,115D,02,Discussion Section,W 5.00-5.50 SML 118A,W 5:00pm-5:50pm,SML 118A,W 5:00pm-5:50pm in SML 118A,"{'Wednesday': ('17:00', '17:50', 'SML 118A')}"
21486,ECON,115D,03,Discussion Section,Th 4.00-4.50 SML 118A,Th 4:00pm-4:50pm,SML 118A,Th 4:00pm-4:50pm in SML 118A,"{'Thursday': ('16:00', '16:50', 'SML 118A')}"
21487,ECON,115D,04,Discussion Section,Th 5.00-5.50 SML 118A,Th 5:00pm-5:50pm,SML 118A,Th 5:00pm-5:50pm in SML 118A,"{'Thursday': ('17:00', '17:50', 'SML 118A')}"
21488,ECON,115D,05,Discussion Section,Th 7.00-7.50p SML 118A,Th 7:00pm-7:50pm,SML 118A,Th 7:00pm-7:50pm in SML 118A,"{'Thursday': ('19:00', '19:50', 'SML 118A')}"
21489,ECON,115D,06,Discussion Section,Th 8.00-8.50p SML 118A,Th 8:00pm-8:50pm,SML 118A,Th 8:00pm-8:50pm in SML 118A,"{'Thursday': ('20:00', '20:50', 'SML 118A')}"
21490,ECON,115D,07,Discussion Section,F 10.30-11.20 LC 210,F 10:30am-11:20am,LC 210,F 10:30am-11:20am in LC 210,"{'Friday': ('10:30', '11:20', 'LC 210')}"
21491,ECON,115D,08,Discussion Section,F 11.35-12.25 LC 204,F 11:35am-12:25am,LC 204,F 11:35am-12:25am in LC 204,"{'Friday': ('11:35', '12:25', 'LC 204')}"
21492,ECON,115D,09,Discussion Section,W 4.00-4.50 SML 120B,W 4:00pm-4:50pm,SML 120B,W 4:00pm-4:50pm in SML 120B,"{'Wednesday': ('16:00', '16:50', 'SML 120B')}"
21493,ECON,115D,10,Discussion Section,W 5.00-5.50 SML 120B,W 5:00pm-5:50pm,SML 120B,W 5:00pm-5:50pm in SML 120B,"{'Wednesday': ('17:00', '17:50', 'SML 120B')}"
21494,ECON,115D,11,Discussion Section,Th 7.00-7.50p SML 120C,Th 7:00pm-7:50pm,SML 120C,Th 7:00pm-7:50pm in SML 120C,"{'Thursday': ('19:00', '19:50', 'SML 120C')}"
21495,ECON,115D,12,Discussion Section,Th 8.00-8.50p SML 120C,Th 8:00pm-8:50pm,SML 120C,Th 8:00pm-8:50pm in SML 120C,"{'Thursday': ('20:00', '20:50', 'SML 120C')}"
21496,ECON,115D,13,Discussion Section,,,,,{}
21497,ECON,115D,14,Discussion Section,,,,,{}
21506,ECON,116D,01,Discussion Section,Th 3.30-4.20 BASSLB L70,Th 3:30pm-4:20pm,BASSLB L70,Th 3:30pm-4:20pm in BASSLB L70,"{'Thursday': ('15:30', '16:20', 'BASSLB L70')}"
21507,ECON,116D,02,Discussion Section,Th 4.30-5.20 BASSLB L70,Th 4:30pm-5:20pm,BASSLB L70,Th 4:30pm-5:20pm in BASSLB L70,"{'Thursday': ('16:30', '17:20', 'BASSLB L70')}"
21508,ECON,116D,03,Discussion Section,Th 7.00-7.50p WLH 006,Th 7:00pm-7:50pm,WLH 006,Th 7:00pm-7:50pm in WLH 006,"{'Thursday': ('19:00', '19:50', 'WLH 006')}"
21509,ECON,116D,04,Discussion Section,Th 8.00-8.50p WLH 007,Th 8:00pm-8:50pm,WLH 007,Th 8:00pm-8:50pm in WLH 007,"{'Thursday': ('20:00', '20:50', 'WLH 007')}"
21510,ECON,116D,05,Discussion Section,,,,,{}
21511,ECON,116D,06,Discussion Section,F 10.30-11.20 WTS A74,F 10:30am-11:20am,WTS A74,F 10:30am-11:20am in WTS A74,"{'Friday': ('10:30', '11:20', 'WTS A74')}"
21512,ECON,116D,07,Discussion Section,F 11.35-12.25 WTS A74,F 11:35am-12:25am,WTS A74,F 11:35am-12:25am in WTS A74,"{'Friday': ('11:35', '12:25', 'WTS A74')}"
21513,ECON,116D,08,Discussion Section,F 1.30-2.20 BASSLB L73,F 1:30pm-2:20pm,BASSLB L73,F 1:30pm-2:20pm in BASSLB L73,"{'Friday': ('13:30', '14:20', 'BASSLB L73')}"
21514,ECON,116D,09,Discussion Section,F 2.30-3.20 BASSLB L73,F 2:30pm-3:20pm,BASSLB L73,F 2:30pm-3:20pm in BASSLB L73,"{'Friday': ('14:30', '15:20', 'BASSLB L73')}"
21515,ECON,116D,10,Discussion Section,Th 3.30-4.20 LC 103,Th 3:30pm-4:20pm,LC 103,Th 3:30pm-4:20pm in LC 103,"{'Thursday': ('15:30', '16:20', 'LC 103')}"
21516,ECON,116D,11,Discussion Section,Th 4.30-5.20 LC 103,Th 4:30pm-5:20pm,LC 103,Th 4:30pm-5:20pm in LC 103,"{'Thursday': ('16:30', '17:20', 'LC 103')}"
21517,ECON,116D,12,Discussion Section,Th 7.00-7.50p LC 204,Th 7:00pm-7:50pm,LC 204,Th 7:00pm-7:50pm in LC 204,"{'Thursday': ('19:00', '19:50', 'LC 204')}"
22600,ECON,116D,13,Discussion Section,Th 8.00-8.50p LC 204,Th 8:00pm-8:50pm,LC 204,Th 8:00pm-8:50pm in LC 204,"{'Thursday': ('20:00', '20:50', 'LC 204')}"
22601,ECON,116D,14,Discussion Section,,,,,{}
21498,ECON,117D,01,Discussion Section,Th 1.30-2.20 WTS B74,Th 1:30pm-2:20pm,WTS B74,Th 1:30pm-2:20pm in WTS B74,"{'Thursday': ('13:30', '14:20', 'WTS B74')}"
21499,ECON,117D,02,Discussion Section,Th 2.30-3.20 WTS B74,Th 2:30pm-3:20pm,WTS B74,Th 2:30pm-3:20pm in WTS B74,"{'Thursday': ('14:30', '15:20', 'WTS B74')}"
21500,ECON,117D,03,Discussion Section,,,,,{}
21501,ECON,117D,04,Discussion Section,,,,,{}
21502,ECON,117D,05,Discussion Section,F 10.30-11.20 LC 205,F 10:30am-11:20am,LC 205,F 10:30am-11:20am in LC 205,"{'Friday': ('10:30', '11:20', 'LC 205')}"
21503,ECON,117D,06,Discussion Section,F 11.35-12.25 LC 210,F 11:35am-12:25am,LC 210,F 11:35am-12:25am in LC 210,"{'Friday': ('11:35', '12:25', 'LC 210')}"
21504,ECON,117D,07,Discussion Section,F 1.30-2.20 LC 103,F 1:30pm-2:20pm,LC 103,F 1:30pm-2:20pm in LC 103,"{'Friday': ('13:30', '14:20', 'LC 103')}"
21505,ECON,117D,08,Discussion Section,F 2.30-3.20 LC 103,F 2:30pm-3:20pm,LC 103,F 2:30pm-3:20pm in LC 103,"{'Friday': ('14:30', '15:20', 'LC 103')}"
22639,ECON,117D,09,Discussion Section,F 1.30-2.20 WLH 009,F 1:30pm-2:20pm,WLH 009,F 1:30pm-2:20pm in WLH 009,"{'Friday': ('13:30', '14:20', 'WLH 009')}"
22640,ECON,117D,10,Discussion Section,F 2.30-3.20 WLH 009,F 2:30pm-3:20pm,WLH 009,F 2:30pm-3:20pm in WLH 009,"{'Friday': ('14:30', '15:20', 'WLH 009')}"
21655,ECON,121D,01,Discussion Section,Th 4.00-4.50 WLH 006,Th 4:00pm-4:50pm,WLH 006,Th 4:00pm-4:50pm in WLH 006,"{'Thursday': ('16:00', '16:50', 'WLH 006')}"
21656,ECON,121D,02,Discussion Section,Th 5.00-5.50 WLH 006,Th 5:00pm-5:50pm,WLH 006,Th 5:00pm-5:50pm in WLH 006,"{'Thursday': ('17:00', '17:50', 'WLH 006')}"
21657,ECON,121D,03,Discussion Section,Th 7.00-7.50p WLH 210,Th 7:00pm-7:50pm,WLH 210,Th 7:00pm-7:50pm in WLH 210,"{'Thursday': ('19:00', '19:50', 'WLH 210')}"
21658,ECON,121D,04,Discussion Section,Th 8.00-8.50p WLH 006,Th 8:00pm-8:50pm,WLH 006,Th 8:00pm-8:50pm in WLH 006,"{'Thursday': ('20:00', '20:50', 'WLH 006')}"
21659,ECON,121D,05,Discussion Section,F 10.30-11.20 LC 206,F 10:30am-11:20am,LC 206,F 10:30am-11:20am in LC 206,"{'Friday': ('10:30', '11:20', 'LC 206')}"
21660,ECON,121D,06,Discussion Section,F 11.35-12.25 LC 105,F 11:35am-12:25am,LC 105,F 11:35am-12:25am in LC 105,"{'Friday': ('11:35', '12:25', 'LC 105')}"
22414,ECON,121D,07,Discussion Section,Th 7.00-7.50p BASSLB L73,Th 7:00pm-7:50pm,BASSLB L73,Th 7:00pm-7:50pm in BASSLB L73,"{'Thursday': ('19:00', '19:50', 'BASSLB L73')}"
22682,ECON,121D,08,Discussion Section,Th 8.00-8.50p BASSLB L73,Th 8:00pm-8:50pm,BASSLB L73,Th 8:00pm-8:50pm in BASSLB L73,"{'Thursday': ('20:00', '20:50', 'BASSLB L73')}"
22683,ECON,121D,09,Discussion Section,F 11.35-12.25 BASSLB L70,F 11:35am-12:25am,BASSLB L70,F 11:35am-12:25am in BASSLB L70,"{'Friday': ('11:35', '12:25', 'BASSLB L70')}"
22283,ECON,122D,01,Discussion Section,T 4.00-4.50 LC 317,T 4:00pm-4:50pm,LC 317,T 4:00pm-4:50pm in LC 317,"{'Tuesday': ('16:00', '16:50', 'LC 317')}"
22284,ECON,122D,02,Discussion Section,T 5.00-5.50 LC 317,T 5:00pm-5:50pm,LC 317,T 5:00pm-5:50pm in LC 317,"{'Tuesday': ('17:00', '17:50', 'LC 317')}"
22285,ECON,122D,03,Discussion Section,W 2.30-3.20 BASSLB L73,W 2:30pm-3:20pm,BASSLB L73,W 2:30pm-3:20pm in BASSLB L73,"{'Wednesday': ('14:30', '15:20', 'BASSLB L73')}"
22286,ECON,122D,04,Discussion Section,W 7.00-7.50p WLH 003,W 7:00pm-7:50pm,WLH 003,W 7:00pm-7:50pm in WLH 003,"{'Wednesday': ('19:00', '19:50', 'WLH 003')}"
22287,ECON,122D,05,Discussion Section,F 10.30-11.20 WTS A39,F 10:30am-11:20am,WTS A39,F 10:30am-11:20am in WTS A39,"{'Friday': ('10:30', '11:20', 'WTS A39')}"
22288,ECON,122D,06,Discussion Section,F 11.35-12.25 WTS A39,F 11:35am-12:25am,WTS A39,F 11:35am-12:25am in WTS A39,"{'Friday': ('11:35', '12:25', 'WTS A39')}"
22104,ECON,123D,01,Discussion Section,F 10.30-11.20 HLH17 113,F 10:30am-11:20am,HLH17 113,F 10:30am-11:20am in HLH17 113,"{'Friday': ('10:30', '11:20', 'HLH17 113')}"
22105,ECON,123D,02,Discussion Section,F 11.35-12.25 HLH17 113,F 11:35am-12:25am,HLH17 113,F 11:35am-12:25am in HLH17 113,"{'Friday': ('11:35', '12:25', 'HLH17 113')}"
22756,ECON,126D,01,Discussion Section,F 1.30-2.20 WLH 001,F 1:30pm-2:20pm,WLH 001,F 1:30pm-2:20pm in WLH 001,"{'Friday': ('13:30', '14:20', 'WLH 001')}"
22412,ECON,136D,01,Discussion Section,T 7.00-7.50p LC 206,T 7:00pm-7:50pm,LC 206,T 7:00pm-7:50pm in LC 206,"{'Tuesday': ('19:00', '19:50', 'LC 206')}"
22413,ECON,136D,02,Discussion Section,T 8.00-8.50p LC 206,T 8:00pm-8:50pm,LC 206,T 8:00pm-8:50pm in LC 206,"{'Tuesday': ('20:00', '20:50', 'LC 206')}"
22107,ECON,159D,01,Discussion Section,Th 5.00-5.50 WTS A68,Th 5:00pm-5:50pm,WTS A68,Th 5:00pm-5:50pm in WTS A68,"{'Thursday': ('17:00', '17:50', 'WTS A68')}"
22109,ECON,159D,02,Discussion Section,Th 5.00-5.50 WTS B52,Th 5:00pm-5:50pm,WTS B52,Th 5:00pm-5:50pm in WTS B52,"{'Thursday': ('17:00', '17:50', 'WTS B52')}"
22111,ECON,159D,03,Discussion Section,Th 7.00-7.50p WLH 209,Th 7:00pm-7:50pm,WLH 209,Th 7:00pm-7:50pm in WLH 209,"{'Thursday': ('19:00', '19:50', 'WLH 209')}"
22113,ECON,159D,04,Discussion Section,Th 7.00-7.50p WLH 002,Th 7:00pm-7:50pm,WLH 002,Th 7:00pm-7:50pm in WLH 002,"{'Thursday': ('19:00', '19:50', 'WLH 002')}"
22115,ECON,159D,05,Discussion Section,F 9.25-10.15 WHC B-02,F 9:25am-10:15am,WHC B-02,F 9:25am-10:15am in WHC B-02,"{'Friday': ('9:25', '10:15', 'WHC B-02')}"
22117,ECON,159D,06,Discussion Section,F 9.25-10.15 LC 210,F 9:25am-10:15am,LC 210,F 9:25am-10:15am in LC 210,"{'Friday': ('9:25', '10:15', 'LC 210')}"
22448,ECON,159D,07,Discussion Section,F 1.30-2.20 WLH 013,F 1:30pm-2:20pm,WLH 013,F 1:30pm-2:20pm in WLH 013,"{'Friday': ('13:30', '14:20', 'WLH 013')}"
22450,ECON,159D,08,Discussion Section,F 1.30-2.20 WLH 007,F 1:30pm-2:20pm,WLH 007,F 1:30pm-2:20pm in WLH 007,"{'Friday': ('13:30', '14:20', 'WLH 007')}"
22684,ECON,159D,09,Discussion Section,F 10.30-11.20 HLH17 115,F 10:30am-11:20am,HLH17 115,F 10:30am-11:20am in HLH17 115,"{'Friday': ('10:30', '11:20', 'HLH17 115')}"
22686,ECON,159D,10,Discussion Section,F 10.30-11.20 HLH17 03,F 10:30am-11:20am,HLH17 03,F 10:30am-11:20am in HLH17 03,"{'Friday': ('10:30', '11:20', 'HLH17 03')}"
22052,ECON,182D,01,Discussion section,W 4.00-4.50 WTS B35,W 4:00pm-4:50pm,WTS B35,W 4:00pm-4:50pm in WTS B35,"{'Wednesday': ('16:00', '16:50', 'WTS B35')}"
22054,ECON,182D,02,Discussion section,W 5.00-5.50 WLH 012,W 5:00pm-5:50pm,WLH 012,W 5:00pm-5:50pm in WLH 012,"{'Wednesday': ('17:00', '17:50', 'WLH 012')}"
