section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
25025,ECON,115D,06,Discussion Section,Th 8.00-8.50p WLH 114,Th 8:00pm-8:50pm,WLH 114,Th 8:00pm-8:50pm in WLH 114,"{'Thursday': ('20:00', '20:50', 'WLH 114')}"
25026,ECON,115D,07,Discussion Section,F 10.30-11.20 WLH 120,F 10:30am-11:20am,WLH 120,F 10:30am-11:20am in WLH 120,"{'Friday': ('10:30', '11:20', 'WLH 120')}"
25027,ECON,115D,08,Discussion Section,F 11.35-12.25 WLH 120,F 11:35am-12:25am,WLH 120,F 11:35am-12:25am in WLH 120,"{'Friday': ('11:35', '12:25', 'WLH 120')}"
25028,ECON,115D,09,Discussion Section,W 4.00-4.50 YK220 001,W 4:00pm-4:50pm,YK220 001,W 4:00pm-4:50pm in YK220 001,"{'Wednesday': ('16:00', '16:50', 'YK220 001')}"
25029,ECON,115D,10,Discussion Section,W 5.00-5.50 YK220 001,W 5:00pm-5:50pm,YK220 001,W 5:00pm-5:50pm in YK220 001,"{'Wednesday': ('17:00', '17:50', 'YK220 001')}"
25030,ECON,115D,11,Discussion Section,Th 4.00-4.50 YK220 001,Th 4:00pm-4:50pm,YK220 001,Th 4:00pm-4:50pm in YK220 001,"{'Thursday': ('16:00', '16:50', 'YK220 001')}"
25031,ECON,115D,12,Discussion Section,Th 5.00-5.50 YK220 001,Th 5:00pm-5:50pm,YK220 001,Th 5:00pm-5:50pm in YK220 001,"{'Thursday': ('17:00', '17:50', 'YK220 001')}"
25032,ECON,116D,01,Discussion Section,W 3.30-4.20 CO493 106,W 3:30pm-4:20pm,CO493 106,W 3:30pm-4:20pm in CO493 106,"{'Wednesday': ('15:30', '16:20', 'CO493 106')}"
25033,ECON,116D,02,Discussion Section,W 4.30-5.20 CO493 106,W 4:30pm-5:20pm,CO493 106,W 4:30pm-5:20pm in CO493 106,"{'Wednesday': ('16:30', '17:20', 'CO493 106')}"
25034,ECON,116D,03,Discussion Section,W 7.00-7.50p LC 204,W 7:00pm-7:50pm,LC 204,W 7:00pm-7:50pm in LC 204,"{'Wednesday': ('19:00', '19:50', 'LC 204')}"
25035,ECON,116D,04,Discussion Section,W 8.00-8.50p LC 204,W 8:00pm-8:50pm,LC 204,W 8:00pm-8:50pm in LC 204,"{'Wednesday': ('20:00', '20:50', 'LC 204')}"
25036,ECON,116D,05,Discussion Section,Th 7.00-7.50p WLH 120,Th 7:00pm-7:50pm,WLH 120,Th 7:00pm-7:50pm in WLH 120,"{'Thursday': ('19:00', '19:50', 'WLH 120')}"
25037,ECON,116D,06,Discussion Section,Th 8.00-8.50p WLH 120,Th 8:00pm-8:50pm,WLH 120,Th 8:00pm-8:50pm in WLH 120,"{'Thursday': ('20:00', '20:50', 'WLH 120')}"
25038,ECON,116D,07,Discussion Section,F 10.30-11.20 HLH17 03,F 10:30am-11:20am,HLH17 03,F 10:30am-11:20am in HLH17 03,"{'Friday': ('10:30', '11:20', 'HLH17 03')}"
25039,ECON,116D,08,Discussion Section,F 11.35-12.25 HLH17 05,F 11:35am-12:25am,HLH17 05,F 11:35am-12:25am in HLH17 05,"{'Friday': ('11:35', '12:25', 'HLH17 05')}"
25040,ECON,116D,09,Discussion Section,F 1.30-2.20 WLH 001,F 1:30pm-2:20pm,WLH 001,F 1:30pm-2:20pm in WLH 001,"{'Friday': ('13:30', '14:20', 'WLH 001')}"
25041,ECON,116D,10,Discussion Section,F 2.30-3.20 WLH 001,F 2:30pm-3:20pm,WLH 001,F 2:30pm-3:20pm in WLH 001,"{'Friday': ('14:30', '15:20', 'WLH 001')}"
25042,ECON,116D,11,Discussion Section,W 3.30-4.20 BCT CO31,W 3:30pm-4:20pm,BCT CO31,W 3:30pm-4:20pm in BCT CO31,"{'Wednesday': ('15:30', '16:20', 'BCT CO31')}"
25043,ECON,116D,12,Discussion Section,W 4.30-5.20 BCT CO31,W 4:30pm-5:20pm,BCT CO31,W 4:30pm-5:20pm in BCT CO31,"{'Wednesday': ('16:30', '17:20', 'BCT CO31')}"
25670,ECON,116D,13,Discussion Section,W 3.30-4.20 YK220 100,W 3:30pm-4:20pm,YK220 100,W 3:30pm-4:20pm in YK220 100,"{'Wednesday': ('15:30', '16:20', 'YK220 100')}"
25671,ECON,116D,14,Discussion Section,W 4.30-5.20 YK220 100,W 4:30pm-5:20pm,YK220 100,W 4:30pm-5:20pm in YK220 100,"{'Wednesday': ('16:30', '17:20', 'YK220 100')}"
25672,ECON,116D,15,Discussion Section,Th 7.00-7.50p YK220 001,Th 7:00pm-7:50pm,YK220 001,Th 7:00pm-7:50pm in YK220 001,"{'Thursday': ('19:00', '19:50', 'YK220 001')}"
25673,ECON,116D,16,Discussion Section,Th 8.00-8.50p YK220 001,Th 8:00pm-8:50pm,YK220 001,Th 8:00pm-8:50pm in YK220 001,"{'Thursday': ('20:00', '20:50', 'YK220 001')}"
25056,ECON,121D,01,Discussion Section,Th 4.00-4.50 HLH17 05,Th 4:00pm-4:50pm,HLH17 05,Th 4:00pm-4:50pm in HLH17 05,"{'Thursday': ('16:00', '16:50', 'HLH17 05')}"
25057,ECON,121D,02,Discussion Section,Th 5.00-5.50 HLH17 05,Th 5:00pm-5:50pm,HLH17 05,Th 5:00pm-5:50pm in HLH17 05,"{'Thursday': ('17:00', '17:50', 'HLH17 05')}"
25058,ECON,121D,03,Discussion Section,Th 7.00-7.50p LORIA B50,Th 7:00pm-7:50pm,LORIA B50,Th 7:00pm-7:50pm in LORIA B50,"{'Thursday': ('19:00', '19:50', 'LORIA B50')}"
25059,ECON,121D,04,Discussion Section,Th 8.00-8.50p LORIA B50,Th 8:00pm-8:50pm,LORIA B50,Th 8:00pm-8:50pm in LORIA B50,"{'Thursday': ('20:00', '20:50', 'LORIA B50')}"
25060,ECON,121D,05,Discussion Section,F 9.25-10.15 LORIA B50,F 9:25am-10:15am,LORIA B50,F 9:25am-10:15am in LORIA B50,"{'Friday': ('9:25', '10:15', 'LORIA B50')}"
25061,ECON,121D,06,Discussion Section,F 10.30-11.20 LORIA B50,F 10:30am-11:20am,LORIA B50,F 10:30am-11:20am in LORIA B50,"{'Friday': ('10:30', '11:20', 'LORIA B50')}"
25062,ECON,121D,07,Discussion Section,F 1.30-2.20 HLH17 03,F 1:30pm-2:20pm,HLH17 03,F 1:30pm-2:20pm in HLH17 03,"{'Friday': ('13:30', '14:20', 'HLH17 03')}"
25063,ECON,121D,08,Discussion Section,F 2.30-3.20 HLH17 03,F 2:30pm-3:20pm,HLH17 03,F 2:30pm-3:20pm in HLH17 03,"{'Friday': ('14:30', '15:20', 'HLH17 03')}"
25543,ECON,122D,01,Discussion Section,W 5.00-5.50 WLH 113,W 5:00pm-5:50pm,WLH 113,W 5:00pm-5:50pm in WLH 113,"{'Wednesday': ('17:00', '17:50', 'WLH 113')}"
25544,ECON,122D,02,Discussion Section,W 7.00-7.50p WLH 113,W 7:00pm-7:50pm,WLH 113,W 7:00pm-7:50pm in WLH 113,"{'Wednesday': ('19:00', '19:50', 'WLH 113')}"
25545,ECON,122D,03,Discussion Section,Th 4.00-4.50 WLH 120,Th 4:00pm-4:50pm,WLH 120,Th 4:00pm-4:50pm in WLH 120,"{'Thursday': ('16:00', '16:50', 'WLH 120')}"
25546,ECON,122D,04,Discussion Section,Th 5.00-5.50 WLH 120,Th 5:00pm-5:50pm,WLH 120,Th 5:00pm-5:50pm in WLH 120,"{'Thursday': ('17:00', '17:50', 'WLH 120')}"
25290,ECON,126D,01,Discussion Section,T 7.00-7.50p WLH 113,T 7:00pm-7:50pm,WLH 113,T 7:00pm-7:50pm in WLH 113,"{'Tuesday': ('19:00', '19:50', 'WLH 113')}"
25291,ECON,126D,02,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
25862,ECON,126D,03,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
25285,ECON,131D,01,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25286,ECON,131D,02,Discussion Section,F 10.30-11.20 WLH 207,F 10:30am-11:20am,WLH 207,F 10:30am-11:20am in WLH 207,"{'Friday': ('10:30', '11:20', 'WLH 207')}"
25287,ECON,131D,03,Discussion Section,F 11.35-12.25 WLH 207,F 11:35am-12:25am,WLH 207,F 11:35am-12:25am in WLH 207,"{'Friday': ('11:35', '12:25', 'WLH 207')}"
25288,ECON,131D,04,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
25289,ECON,131D,05,Discussion Section,F 2.30-3.20 WLH 113,F 2:30pm-3:20pm,WLH 113,F 2:30pm-3:20pm in WLH 113,"{'Friday': ('14:30', '15:20', 'WLH 113')}"
25413,ECON,131D,06,Discussion Section,F 1.30-2.20 WLH 113,F 1:30pm-2:20pm,WLH 113,F 1:30pm-2:20pm in WLH 113,"{'Friday': ('13:30', '14:20', 'WLH 113')}"
25917,ECON,131D,07,Discussion Section,Th 4.00-4.50 WLH 210,Th 4:00pm-4:50pm,WLH 210,Th 4:00pm-4:50pm in WLH 210,"{'Thursday': ('16:00', '16:50', 'WLH 210')}"
25132,ECON,132D,01,Discussion Section,W 7.00-7.50p WLH 114,W 7:00pm-7:50pm,WLH 114,W 7:00pm-7:50pm in WLH 114,"{'Wednesday': ('19:00', '19:50', 'WLH 114')}"
25356,ECON,136D,01,Discussion Section,M 7.00-7.50p WLH 113,M 7:00pm-7:50pm,WLH 113,M 7:00pm-7:50pm in WLH 113,"{'Monday': ('19:00', '19:50', 'WLH 113')}"
25357,ECON,136D,02,Discussion Section,M 8.00-8.50p WLH 113,M 8:00pm-8:50pm,WLH 113,M 8:00pm-8:50pm in WLH 113,"{'Monday': ('20:00', '20:50', 'WLH 113')}"
25321,ECON,159D,01,Discussion Section,W 5.00-5.50 HLH17 03,W 5:00pm-5:50pm,HLH17 03,W 5:00pm-5:50pm in HLH17 03,"{'Wednesday': ('17:00', '17:50', 'HLH17 03')}"
25322,ECON,159D,02,Discussion Section,Th 5.00-5.50 HLH17 03,Th 5:00pm-5:50pm,HLH17 03,Th 5:00pm-5:50pm in HLH17 03,"{'Thursday': ('17:00', '17:50', 'HLH17 03')}"
25292,ECON,182D,01,Discussion section,Th 4.30-5.20 WLH 113,Th 4:30pm-5:20pm,WLH 113,Th 4:30pm-5:20pm in WLH 113,"{'Thursday': ('16:30', '17:20', 'WLH 113')}"
25294,ECON,182D,02,Discussion section,W 4.00-4.50 WLH 113,W 4:00pm-4:50pm,WLH 113,W 4:00pm-4:50pm in WLH 113,"{'Wednesday': ('16:00', '16:50', 'WLH 113')}"
25296,ECON,182D,03,Discussion section,M 2.30-3.20 CO493 106,M 2:30pm-3:20pm,CO493 106,M 2:30pm-3:20pm in CO493 106,"{'Monday': ('14:30', '15:20', 'CO493 106')}"
25298,ECON,182D,04,Discussion section,Th 7.00-7.50p WLH 113,Th 7:00pm-7:50pm,WLH 113,Th 7:00pm-7:50pm in WLH 113,"{'Thursday': ('19:00', '19:50', 'WLH 113')}"
25300,ECON,182D,05,Discussion section,F 10.30-11.20 WLH 113,F 10:30am-11:20am,WLH 113,F 10:30am-11:20am in WLH 113,"{'Friday': ('10:30', '11:20', 'WLH 113')}"
25302,ECON,182D,06,Discussion section,W 7.00-7.50p WTS A53,W 7:00pm-7:50pm,WTS A53,W 7:00pm-7:50pm in WTS A53,"{'Wednesday': ('19:00', '19:50', 'WTS A53')}"
25794,ECON,182D,07,Discussion section,T 5.00-5.50 WTS A35,T 5:00pm-5:50pm,WTS A35,T 5:00pm-5:50pm in WTS A35,"{'Tuesday': ('17:00', '17:50', 'WTS A35')}"
25796,ECON,182D,08,Discussion section,T 5.00-5.50 HLH17 115,T 5:00pm-5:50pm,HLH17 115,T 5:00pm-5:50pm in HLH17 115,"{'Tuesday': ('17:00', '17:50', 'HLH17 115')}"
25973,ECON,182D,09,Discussion section,M 4.30-5.20,M 4:30pm-5:20pm,,M 4:30pm-5:20pm,"{'Monday': ('16:30', '17:20', '')}"
25627,ECON,211D,01,Discussion Section,M 4.30-5.20 WLH 011,M 4:30pm-5:20pm,WLH 011,M 4:30pm-5:20pm in WLH 011,"{'Monday': ('16:30', '17:20', 'WLH 011')}"
25630,ECON,211D,02,Discussion Section,W 7.00-7.50p WLH 210,W 7:00pm-7:50pm,WLH 210,W 7:00pm-7:50pm in WLH 210,"{'Wednesday': ('19:00', '19:50', 'WLH 210')}"
25493,ECON,251D,01,Discussion Section,M 4.00-4.50 WLH 113,M 4:00pm-4:50pm,WLH 113,M 4:00pm-4:50pm in WLH 113,"{'Monday': ('16:00', '16:50', 'WLH 113')}"
25494,ECON,251D,02,Discussion Section,M 5.00-5.50 WLH 113,M 5:00pm-5:50pm,WLH 113,M 5:00pm-5:50pm in WLH 113,"{'Monday': ('17:00', '17:50', 'WLH 113')}"
25495,ECON,251D,03,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
25496,ECON,251D,04,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25602,ECON,251D,05,Discussion Section,Th 7.00-7.50p LC 213,Th 7:00pm-7:50pm,LC 213,Th 7:00pm-7:50pm in LC 213,"{'Thursday': ('19:00', '19:50', 'LC 213')}"
25603,ECON,251D,06,Discussion Section,Th 8.00-8.50p LC 213,Th 8:00pm-8:50pm,LC 213,Th 8:00pm-8:50pm in LC 213,"{'Thursday': ('20:00', '20:50', 'LC 213')}"
25619,ECON,252D,01,Discussion section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
25620,ECON,252D,02,Discussion section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
25621,ECON,252D,03,Discussion section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25622,ECON,252D,04,Discussion section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25623,ECON,252D,05,Discussion section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
25776,ECON,327D,01,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
25777,ECON,327D,02,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
25778,ECON,327D,03,Discussion Section,W 4.30-5.20,W 4:30pm-5:20pm,,W 4:30pm-5:20pm,"{'Wednesday': ('16:30', '17:20', '')}"
25779,ECON,327D,04,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25114,ECON,330D,01,Discussion section,W 7.00-7.50p WLH 203,W 7:00pm-7:50pm,WLH 203,W 7:00pm-7:50pm in WLH 203,"{'Wednesday': ('19:00', '19:50', 'WLH 203')}"
25116,ECON,330D,02,Discussion section,W 8.00-8.50p WLH 203,W 8:00pm-8:50pm,WLH 203,W 8:00pm-8:50pm in WLH 203,"{'Wednesday': ('20:00', '20:50', 'WLH 203')}"
25118,ECON,330D,03,Discussion section,W 7.00-7.50p WLH 204,W 7:00pm-7:50pm,WLH 204,W 7:00pm-7:50pm in WLH 204,"{'Wednesday': ('19:00', '19:50', 'WLH 204')}"
25120,ECON,330D,04,Discussion section,W 8.00-8.50p WLH 204,W 8:00pm-8:50pm,WLH 204,W 8:00pm-8:50pm in WLH 204,"{'Wednesday': ('20:00', '20:50', 'WLH 204')}"
25122,ECON,330D,05,Discussion section,Th 7.00-7.50p WLH 001,Th 7:00pm-7:50pm,WLH 001,Th 7:00pm-7:50pm in WLH 001,"{'Thursday': ('19:00', '19:50', 'WLH 001')}"
25124,ECON,330D,06,Discussion section,Th 8.00-8.50p WLH 001,Th 8:00pm-8:50pm,WLH 001,Th 8:00pm-8:50pm in WLH 001,"{'Thursday': ('20:00', '20:50', 'WLH 001')}"
25126,ECON,330D,07,Discussion section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25128,ECON,330D,08,Discussion section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25130,ECON,330D,09,Discussion section,,,,,{}
25411,ECON,351D,01,Discussion Section,F 1.30-2.20 LC 103,F 1:30pm-2:20pm,LC 103,F 1:30pm-2:20pm in LC 103,"{'Friday': ('13:30', '14:20', 'LC 103')}"
25412,ECON,351D,02,Discussion Section,F 2.30-3.20 LC 103,F 2:30pm-3:20pm,LC 103,F 2:30pm-3:20pm in LC 103,"{'Friday': ('14:30', '15:20', 'LC 103')}"
25133,ECON,416D,01,Discussion Section,F 10.30-11.20 WLH 117,F 10:30am-11:20am,WLH 117,F 10:30am-11:20am in WLH 117,"{'Friday': ('10:30', '11:20', 'WLH 117')}"
25134,ECON,416D,02,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25409,ECON,424D,01,Discussion Section,F 9.25-10.15 BCT CO31,F 9:25am-10:15am,BCT CO31,F 9:25am-10:15am in BCT CO31,"{'Friday': ('9:25', '10:15', 'BCT CO31')}"
25410,ECON,424D,02,Discussion Section,F 9.25-10.15 CO493 106,F 9:25am-10:15am,CO493 106,F 9:25am-10:15am in CO493 106,"{'Friday': ('9:25', '10:15', 'CO493 106')}"
24658,ENGL,136D,01,Discussion Section,F 10.30-11.20 LC 104,F 10:30am-11:20am,LC 104,F 10:30am-11:20am in LC 104,"{'Friday': ('10:30', '11:20', 'LC 104')}"
24659,ENGL,136D,02,Discussion Section,Th 10.30-11.20 LC 105,Th 10:30am-11:20am,LC 105,Th 10:30am-11:20am in LC 105,"{'Thursday': ('10:30', '11:20', 'LC 105')}"
24660,ENGL,136D,03,Discussion Section,W 7.00-7.50p LC 205,W 7:00pm-7:50pm,LC 205,W 7:00pm-7:50pm in LC 205,"{'Wednesday': ('19:00', '19:50', 'LC 205')}"
24661,ENGL,136D,04,Discussion Section,W 2.30-3.20 YK220 003,W 2:30pm-3:20pm,YK220 003,W 2:30pm-3:20pm in YK220 003,"{'Wednesday': ('14:30', '15:20', 'YK220 003')}"
25859,ENGL,136D,05,Discussion Section,W 4.00-4.50 LC 204,W 4:00pm-4:50pm,LC 204,W 4:00pm-4:50pm in LC 204,"{'Wednesday': ('16:00', '16:50', 'LC 204')}"
24857,ENGL,193D,01,Discussion Section,F 10.30-11.20 WALL81 101,F 10:30am-11:20am,WALL81 101,F 10:30am-11:20am in WALL81 101,"{'Friday': ('10:30', '11:20', 'WALL81 101')}"
24859,ENGL,193D,02,Discussion Section,,,,,{}
24861,ENGL,193D,03,Discussion Section,F 1.30-2.20 WALL81 301,F 1:30pm-2:20pm,WALL81 301,F 1:30pm-2:20pm in WALL81 301,"{'Friday': ('13:30', '14:20', 'WALL81 301')}"
24863,ENGL,193D,04,Discussion Section,,,,,{}
25807,ENGL,196D,01,Discussion Section,W 3.30-4.20 WLH 114,W 3:30pm-4:20pm,WLH 114,W 3:30pm-4:20pm in WLH 114,"{'Wednesday': ('15:30', '16:20', 'WLH 114')}"
25809,ENGL,196D,02,Discussion Section,Th 2.30-3.20 LORIA 360,Th 2:30pm-3:20pm,LORIA 360,Th 2:30pm-3:20pm in LORIA 360,"{'Thursday': ('14:30', '15:20', 'LORIA 360')}"
25811,ENGL,196D,03,Discussion Section,T 3.30-4.20,T 3:30pm-4:20pm,,T 3:30pm-4:20pm,"{'Tuesday': ('15:30', '16:20', '')}"
25813,ENGL,196D,04,Discussion Section,Th 4.30-5.20 LC 204,Th 4:30pm-5:20pm,LC 204,Th 4:30pm-5:20pm in LC 204,"{'Thursday': ('16:30', '17:20', 'LC 204')}"
25984,ENGL,196D,05,Discussion Section,M 4.30-5.20 LC 104,M 4:30pm-5:20pm,LC 104,M 4:30pm-5:20pm in LC 104,"{'Monday': ('16:30', '17:20', 'LC 104')}"
24680,ENGL,200D,01,Discussion section,M 7.00-7.50p LC 104,M 7:00pm-7:50pm,LC 104,M 7:00pm-7:50pm in LC 104,"{'Monday': ('19:00', '19:50', 'LC 104')}"
24681,ENGL,200D,02,Discussion section,T 9.25-10.15 HLH17 113,T 9:25am-10:15am,HLH17 113,T 9:25am-10:15am in HLH17 113,"{'Tuesday': ('9:25', '10:15', 'HLH17 113')}"
24682,ENGL,200D,03,Discussion section,Th 1.30-2.20 LC 203,Th 1:30pm-2:20pm,LC 203,Th 1:30pm-2:20pm in LC 203,"{'Thursday': ('13:30', '14:20', 'LC 203')}"
24683,ENGL,200D,04,Discussion section,F 9.25-10.15 LC 103,F 9:25am-10:15am,LC 103,F 9:25am-10:15am in LC 103,"{'Friday': ('9:25', '10:15', 'LC 103')}"
24684,ENGL,200D,05,Discussion section,W 10.30-11.20 YK212 106,W 10:30am-11:20am,YK212 106,W 10:30am-11:20am in YK212 106,"{'Wednesday': ('10:30', '11:20', 'YK212 106')}"
24553,ENGL,220D,01,Discussion Section,W 4.00-4.50 LC 205,W 4:00pm-4:50pm,LC 205,W 4:00pm-4:50pm in LC 205,"{'Wednesday': ('16:00', '16:50', 'LC 205')}"
24554,ENGL,220D,02,Discussion Section,Th 7.00-7.50p LC 104,Th 7:00pm-7:50pm,LC 104,Th 7:00pm-7:50pm in LC 104,"{'Thursday': ('19:00', '19:50', 'LC 104')}"
24555,ENGL,220D,03,Discussion Section,F 10.30-11.20 LC 103,F 10:30am-11:20am,LC 103,F 10:30am-11:20am in LC 103,"{'Friday': ('10:30', '11:20', 'LC 103')}"
24561,ENGL,265D,01,Discussion section,W 4.00-4.50 LC 103,W 4:00pm-4:50pm,LC 103,W 4:00pm-4:50pm in LC 103,"{'Wednesday': ('16:00', '16:50', 'LC 103')}"
24562,ENGL,265D,02,Discussion section,W 5.00-5.50 LC 103,W 5:00pm-5:50pm,LC 103,W 5:00pm-5:50pm in LC 103,"{'Wednesday': ('17:00', '17:50', 'LC 103')}"
24563,ENGL,265D,03,Discussion section,Th 9.25-10.15 YK220 003,Th 9:25am-10:15am,YK220 003,Th 9:25am-10:15am in YK220 003,"{'Thursday': ('9:25', '10:15', 'YK220 003')}"
24989,EP&E,494D,01,Discussion Section,M 1.30-2.20 WLH 013,M 1:30pm-2:20pm,WLH 013,M 1:30pm-2:20pm in WLH 013,"{'Monday': ('13:30', '14:20', 'WLH 013')}"
24993,EP&E,494D,02,Discussion Section,M 2.30-3.20 WLH 013,M 2:30pm-3:20pm,WLH 013,M 2:30pm-3:20pm in WLH 013,"{'Monday': ('14:30', '15:20', 'WLH 013')}"
24997,EP&E,494D,03,Discussion Section,,,,,{}
25001,EP&E,494D,04,Discussion Section,,,,,{}
25687,EP&E,494D,05,Discussion Section,T 7.00-7.50p LC 205,T 7:00pm-7:50pm,LC 205,T 7:00pm-7:50pm in LC 205,"{'Tuesday': ('19:00', '19:50', 'LC 205')}"
25691,EP&E,494D,06,Discussion Section,T 3.30-4.20 AKW 100,T 3:30pm-4:20pm,AKW 100,T 3:30pm-4:20pm in AKW 100,"{'Tuesday': ('15:30', '16:20', 'AKW 100')}"
25239,ER&M,217D,01,Discussion Section,W 4.00-4.50 LORIA 360,W 4:00pm-4:50pm,LORIA 360,W 4:00pm-4:50pm in LORIA 360,"{'Wednesday': ('16:00', '16:50', 'LORIA 360')}"
25241,ER&M,217D,02,Discussion Section,Th 1.30-2.20 HGS 302,Th 1:30pm-2:20pm,HGS 302,Th 1:30pm-2:20pm in HGS 302,"{'Thursday': ('13:30', '14:20', 'HGS 302')}"
25243,ER&M,217D,03,Discussion Section,W 4.00-4.50 YK212 004,W 4:00pm-4:50pm,YK212 004,W 4:00pm-4:50pm in YK212 004,"{'Wednesday': ('16:00', '16:50', 'YK212 004')}"
25245,ER&M,217D,04,Discussion Section,W 7.00-7.50p BASSLB L70,W 7:00pm-7:50pm,BASSLB L70,W 7:00pm-7:50pm in BASSLB L70,"{'Wednesday': ('19:00', '19:50', 'BASSLB L70')}"
25247,ER&M,217D,05,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25249,ER&M,217D,06,Discussion Section,Th 4.00-4.50 ML 104,Th 4:00pm-4:50pm,ML 104,Th 4:00pm-4:50pm in ML 104,"{'Thursday': ('16:00', '16:50', 'ML 104')}"
25251,ER&M,217D,07,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
25253,ER&M,217D,08,Discussion Section,Th 4.00-4.50 LC 203,Th 4:00pm-4:50pm,LC 203,Th 4:00pm-4:50pm in LC 203,"{'Thursday': ('16:00', '16:50', 'LC 203')}"
25571,ER&M,243D,01,Discussion Section,Th 3.30-4.20 YK220 003,Th 3:30pm-4:20pm,YK220 003,Th 3:30pm-4:20pm in YK220 003,"{'Thursday': ('15:30', '16:20', 'YK220 003')}"
25574,ER&M,243D,02,Discussion Section,Th 4.30-5.20 YK220 003,Th 4:30pm-5:20pm,YK220 003,Th 4:30pm-5:20pm in YK220 003,"{'Thursday': ('16:30', '17:20', 'YK220 003')}"
25824,ER&M,243D,03,Discussion Section,W 4.30-5.20 WLH 202,W 4:30pm-5:20pm,WLH 202,W 4:30pm-5:20pm in WLH 202,"{'Wednesday': ('16:30', '17:20', 'WLH 202')}"
25827,ER&M,243D,04,Discussion Section,F 9.25-10.15 AKW 100,F 9:25am-10:15am,AKW 100,F 9:25am-10:15am in AKW 100,"{'Friday': ('9:25', '10:15', 'AKW 100')}"
24798,ER&M,282D,01,Discussion Section,W 4.30-5.20 BASSLB L70,W 4:30pm-5:20pm,BASSLB L70,W 4:30pm-5:20pm in BASSLB L70,"{'Wednesday': ('16:30', '17:20', 'BASSLB L70')}"
24802,ER&M,282D,02,Discussion Section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
24806,ER&M,282D,03,Discussion Section,W 3.30-4.20 HLH17 03,W 3:30pm-4:20pm,HLH17 03,W 3:30pm-4:20pm in HLH17 03,"{'Wednesday': ('15:30', '16:20', 'HLH17 03')}"
24810,ER&M,282D,04,Discussion Section,W 7.00-7.50p HGS 117,W 7:00pm-7:50pm,HGS 117,W 7:00pm-7:50pm in HGS 117,"{'Wednesday': ('19:00', '19:50', 'HGS 117')}"
24814,ER&M,282D,05,Discussion Section,Th 7.00-7.50p HGS 301,Th 7:00pm-7:50pm,HGS 301,Th 7:00pm-7:50pm in HGS 301,"{'Thursday': ('19:00', '19:50', 'HGS 301')}"
24818,ER&M,282D,06,Discussion Section,Th 4.30-5.20 HGS 220B,Th 4:30pm-5:20pm,HGS 220B,Th 4:30pm-5:20pm in HGS 220B,"{'Thursday': ('16:30', '17:20', 'HGS 220B')}"
25977,ER&M,282D,07,Discussion Section,W 7.00-7.50p HGS 221,W 7:00pm-7:50pm,HGS 221,W 7:00pm-7:50pm in HGS 221,"{'Wednesday': ('19:00', '19:50', 'HGS 221')}"
